account_id,snapshot_date,days_past_due,outstanding_balance
A000040,2025-11-30,0,8535.76
A000040,2025-12-31,0,9334.65
A000041,2024-02-29,0,1192.56
A000041,2024-03-31,0,1087.86
A000041,2024-04-30,0,1223.56
A000041,2024-05-31,0,1211.28
A000041,2024-06-30,0,1162.62
A000041,2024-07-31,0,1165.81
A000041,2024-08-31,0,1117.15
A000041,2024-09-30,0,1052.17
A000041,2024-10-31,0,1283.83
A000041,2024-11-30,0,1190.26
A000041,2024-12-31,0,1243.26
A000041,2025-01-31,0,1242.32
A000041,2025-02-28,0,1163.42
A000041,2025-03-31,0,900.54
A000041,2025-04-30,0,979.48
A000041,2025-05-31,0,1068.62
A000041,2025-06-30,0,1299.31
A000041,2025-07-31,0,1213.52
A000041,2025-08-31,0,1170.4
A000041,2025-09-30,0,1242.23
A000041,2025-10-31,0,1230.45
A000041,2025-11-30,0,1134.12
A000041,2025-12-31,0,1216.04
A000042,2024-01-31,0,2063.96
A000042,2024-02-29,0,2083.37
A000042,2024-03-31,0,1827.36
A000042,2024-04-30,0,1803.44
A000042,2024-05-31,0,2038.03
A000042,2024-06-30,0,2233.69
A000042,2024-07-31,0,1705.42
A000042,2024-08-31,0,1845.43
A000042,2024-09-30,0,2189.37
A000042,2024-10-31,0,2145.35
A000042,2024-11-30,0,2064.69
A000042,2024-12-31,0,1887.74
A000042,2025-01-31,0,2243.55
A000042,2025-02-28,0,2002.86
A000042,2025-03-31,0,1912.23
A000042,2025-04-30,0,2186.92
A000042,2025-05-31,0,1985.53
A000042,2025-06-30,0,2053.26
A000042,2025-07-31,0,1992.53
A000042,2025-08-31,0,2103.91
A000042,2025-09-30,0,1923.95
A000042,2025-10-31,0,2107.22
A000042,2025-11-30,0,1964.94
A000042,2025-12-31,0,2176.51
A000043,2024-01-31,0,1406.18
A000043,2024-02-29,0,1515.32
A000043,2024-03-31,0,1542.89
A000043,2024-04-30,0,1611.73
A000043,2024-05-31,0,1484.14
A000043,2024-06-30,0,1436.94
A000043,2024-07-31,0,1522.89
A000043,2024-08-31,0,1592.41
A000043,2024-09-30,30,1526.0
A000043,2024-10-31,60,1368.89
A000043,2024-11-30,60,1373.63
A000043,2024-12-31,60,1460.13
A000043,2025-01-31,90,1524.47
A000043,2025-02-28,90,1525.64
A000043,2025-03-31,90,1515.26
A000043,2025-04-30,60,1505.67
A000043,2025-05-31,90,1413.94
A000043,2025-06-30,90,1491.03
A000043,2025-07-31,90,1431.43
A000043,2025-08-31,90,1478.45
A000043,2025-09-30,90,1584.68
A000043,2025-10-31,90,1504.12
A000043,2025-11-30,60,1361.82
A000043,2025-12-31,60,1396.23
A000044,2024-01-31,0,3834.84
A000044,2024-02-29,0,3673.09
A000044,2024-03-31,0,3354.15
A000044,2024-04-30,0,3716.95
A000044,2024-05-31,0,3458.15
A000044,2024-06-30,0,3563.37
A000044,2024-07-31,0,3735.33
A000044,2024-08-31,0,3344.86
A000044,2024-09-30,0,3178.38
A000044,2024-10-31,0,3227.08
A000044,2024-11-30,0,3535.26
A000044,2024-12-31,0,3603.97
A000044,2025-01-31,0,3140.88
A000044,2025-02-28,0,3830.27
A000044,2025-03-31,0,3732.24
A000044,2025-04-30,30,3349.09
A000044,2025-05-31,60,3585.3
A000044,2025-06-30,90,3516.26
A000044,2025-07-31,90,3622.91
A000044,2025-08-31,60,3451.44
A000044,2025-09-30,30,3133.52
A000044,2025-10-31,30,3394.64
A000044,2025-11-30,0,3581.8
A000044,2025-12-31,0,3527.52
A000045,2024-01-31,0,915.64
A000045,2024-02-29,0,973.99
A000045,2024-03-31,0,873.54
A000045,2024-04-30,0,1016.1
A000045,2024-05-31,0,903.45
A000045,2024-06-30,0,905.95
A000045,2024-07-31,0,890.83
A000045,2024-08-31,0,976.18
A000045,2024-09-30,0,1028.94
A000045,2024-10-31,0,965.36
A000045,2024-11-30,0,888.65
A000045,2024-12-31,0,859.7
A000045,2025-01-31,0,964.24
A000045,2025-02-28,0,850.91
A000045,2025-03-31,0,946.61
A000045,2025-04-30,0,903.24
A000045,2025-05-31,0,886.12
A000045,2025-06-30,0,985.21
A000045,2025-07-31,0,929.5
A000045,2025-08-31,0,891.76
A000045,2025-09-30,0,937.53
A000045,2025-10-31,0,895.95
A000045,2025-11-30,0,942.05
A000045,2025-12-31,0,929.69
A000046,2024-01-31,0,6277.16
A000046,2024-02-29,0,7010.12
A000046,2024-03-31,0,6442.9
A000046,2024-04-30,0,5614.76
A000046,2024-05-31,0,6749.8
A000046,2024-06-30,0,6809.26
A000046,2024-07-31,0,5260.46
A000046,2024-08-31,0,5541.79
A000046,2024-09-30,0,6031.82
A000046,2024-10-31,0,5922.78
A000046,2024-11-30,0,6272.17
A000046,2024-12-31,0,5448.92
A000046,2025-01-31,0,5740.86
A000046,2025-02-28,0,6705.61
A000046,2025-03-31,0,5402.84
A000046,2025-04-30,0,5823.31
A000046,2025-05-31,0,5850.99
A000046,2025-06-30,0,7115.09
A000046,2025-07-31,0,6156.77
A000046,2025-08-31,0,5874.97
A000046,2025-09-30,0,5765.94
A000046,2025-10-31,0,5993.59
A000046,2025-11-30,0,5886.98
A000046,2025-12-31,0,5973.44
A000047,2024-01-31,0,5629.05
A000047,2024-02-29,0,5888.75
A000047,2024-03-31,0,5536.77
A000047,2024-04-30,0,5395.65
A000047,2024-05-31,0,5590.44
A000047,2024-06-30,0,4878.17
A000047,2024-07-31,0,5511.16
A000047,2024-08-31,0,5668.16
A000047,2024-09-30,0,6041.71
A000047,2024-10-31,0,5291.04
A000047,2024-11-30,0,5567.34
A000047,2024-12-31,0,6355.61
A000047,2025-01-31,0,5715.65
A000047,2025-02-28,0,5512.98
A000047,2025-03-31,0,5510.66
A000047,2025-04-30,0,5843.37
A000047,2025-05-31,0,5746.33
A000047,2025-06-30,0,5792.59
A000047,2025-07-31,0,5376.53
A000047,2025-08-31,0,5655.03
A000047,2025-09-30,0,6209.95
A000047,2025-10-31,0,5449.13
A000047,2025-11-30,0,5103.56
A000047,2025-12-31,0,5503.64
A000048,2024-10-31,0,8790.71
A000048,2024-11-30,0,8951.74
A000048,2024-12-31,0,9909.99
A000048,2025-01-31,0,9111.47
A000048,2025-02-28,0,9881.22
A000048,2025-03-31,0,8156.82
A000048,2025-04-30,0,8457.54
A000048,2025-05-31,0,8820.95
A000048,2025-06-30,0,10161.83
A000048,2025-07-31,0,9618.17
A000048,2025-08-31,0,8466.61
A000048,2025-09-30,0,9116.77
A000048,2025-10-31,0,8659.57
A000048,2025-11-30,0,9685.38
A000048,2025-12-31,0,8124.86
A000049,2024-01-31,0,19271.61
A000049,2024-02-29,0,19883.92
A000049,2024-03-31,0,22293.91
A000049,2024-04-30,0,20607.47
A000049,2024-05-31,0,20472.34
A000049,2024-06-30,0,18894.01
A000049,2024-07-31,0,20111.71
A000049,2024-08-31,0,21448.22
A000049,2024-09-30,0,21293.61
A000049,2024-10-31,0,20753.4
A000049,2024-11-30,0,21228.42
A000049,2024-12-31,0,20843.68
A000049,2025-01-31,0,18601.42
A000049,2025-02-28,0,21566.27
A000049,2025-03-31,0,20320.06
A000049,2025-04-30,0,21486.68
A000049,2025-05-31,0,21455.85
A000049,2025-06-30,0,21391.69
A000049,2025-07-31,0,20186.12
A000049,2025-08-31,0,22024.57
A000049,2025-09-30,0,20641.85
A000049,2025-10-31,0,22450.18
A000049,2025-11-30,0,22391.36
A000049,2025-12-31,0,21533.51
A000050,2024-08-31,0,7566.25
A000050,2024-09-30,0,7203.62
A000050,2024-10-31,0,7495.81
A000050,2024-11-30,0,6525.14
A000050,2024-12-31,0,7579.8
A000050,2025-01-31,0,7854.48
A000050,2025-02-28,0,7396.23
A000050,2025-03-31,0,7772.52
A000050,2025-04-30,0,8210.79
A000050,2025-05-31,0,7473.1
A000050,2025-06-30,0,8019.71
A000050,2025-07-31,0,6981.52
A000050,2025-08-31,0,7334.99
A000050,2025-09-30,0,7124.88
A000050,2025-10-31,0,7870.33
A000050,2025-11-30,0,6975.94
A000050,2025-12-31,0,7384.84
A000051,2024-01-31,0,9057.93
A000051,2024-02-29,0,8427.61
A000051,2024-03-31,0,7703.26
A000051,2024-04-30,0,8737.52
A000051,2024-05-31,0,8316.12
A000051,2024-06-30,0,8568.73
A000051,2024-07-31,0,8924.62
A000051,2024-08-31,0,9057.14
A000051,2024-09-30,0,7727.02
A000051,2024-10-31,0,8468.19
A000051,2024-11-30,0,8407.92
A000051,2024-12-31,0,9014.41
A000051,2025-01-31,0,8965.71
A000051,2025-02-28,0,8924.0
A000051,2025-03-31,0,8961.27
A000051,2025-04-30,0,8618.75
A000051,2025-05-31,0,8286.13
A000051,2025-06-30,0,9096.78
A000051,2025-07-31,0,7666.62
A000051,2025-08-31,0,7974.84
A000051,2025-09-30,0,8553.66
A000051,2025-10-31,0,10005.41
A000051,2025-11-30,0,8212.52
A000051,2025-12-31,0,10199.08
A000052,2024-01-31,0,1551.18
A000052,2024-02-29,0,1710.89
A000052,2024-03-31,0,1467.42
A000052,2024-04-30,0,1388.47
A000052,2024-05-31,0,1320.13
A000052,2024-06-30,0,1544.84
A000052,2024-07-31,0,1408.35
A000052,2024-08-31,0,1440.89
A000052,2024-09-30,0,1601.94
A000052,2024-10-31,0,1280.56
A000052,2024-11-30,0,1707.85
A000052,2024-12-31,0,1330.07
A000052,2025-01-31,0,1569.71
A000052,2025-02-28,0,1747.98
A000052,2025-03-31,0,1549.52
A000052,2025-04-30,0,1345.99
A000052,2025-05-31,0,1763.48
A000052,2025-06-30,0,1653.16
A000052,2025-07-31,0,1612.31
A000052,2025-08-31,0,1591.12
A000052,2025-09-30,0,1748.42
A000052,2025-10-31,0,1398.2
A000052,2025-11-30,0,1527.13
A000052,2025-12-31,0,1485.7
A000053,2024-09-30,0,2279.13
A000053,2024-10-31,0,2419.18
A000053,2024-11-30,0,2153.32
A000053,2024-12-31,0,2226.47
A000053,2025-01-31,0,2141.56
A000053,2025-02-28,0,2268.67
A000053,2025-03-31,0,2010.05
A000053,2025-04-30,0,2261.62
A000053,2025-05-31,0,2286.52
A000053,2025-06-30,0,2178.93
A000053,2025-07-31,0,2055.17
A000053,2025-08-31,0,2223.43
A000053,2025-09-30,0,2069.95
A000053,2025-10-31,0,2385.84
A000053,2025-11-30,0,2243.57
A000053,2025-12-31,0,1840.21
A000054,2024-01-31,0,11204.22
A000054,2024-02-29,0,10901.25
A000054,2024-03-31,0,11468.08
A000054,2024-04-30,0,11886.68
A000054,2024-05-31,0,9956.87
A000054,2024-06-30,0,13111.46
A000054,2024-07-31,0,12470.98
A000054,2024-08-31,0,12413.71
A000054,2024-09-30,30,13070.48
A000054,2024-10-31,0,11719.53
A000054,2024-11-30,0,12344.6
A000054,2024-12-31,0,10949.87
A000054,2025-01-31,0,11019.53
A000054,2025-02-28,0,11849.66
A000054,2025-03-31,0,12026.56
A000054,2025-04-30,0,12038.81
A000054,2025-05-31,0,13168.16
A000054,2025-06-30,0,13244.42
A000054,2025-07-31,0,11657.42
A000054,2025-08-31,0,13422.96
A000054,2025-09-30,0,12126.48
A000054,2025-10-31,0,12056.39
A000054,2025-11-30,0,11596.66
A000054,2025-12-31,0,13125.11
A000055,2024-03-31,0,5043.74
A000055,2024-04-30,0,5680.17
A000055,2024-05-31,30,5254.87
A000055,2024-06-30,0,5140.09
A000055,2024-07-31,0,5699.79
A000055,2024-08-31,0,4387.12
A000055,2024-09-30,0,4902.94
A000055,2024-10-31,0,4595.54
A000055,2024-11-30,0,5242.7
A000055,2024-12-31,0,5059.61
A000055,2025-01-31,0,5170.58
A000055,2025-02-28,0,4707.68
A000055,2025-03-31,0,5895.33
A000055,2025-04-30,0,4711.17
A000055,2025-05-31,0,5694.95
A000055,2025-06-30,0,5061.25
A000055,2025-07-31,0,5211.58
A000055,2025-08-31,0,5316.59
A000055,2025-09-30,0,5338.15
A000055,2025-10-31,0,4671.04
A000055,2025-11-30,0,4822.35
A000055,2025-12-31,0,5241.4
A000056,2024-01-31,0,2140.5
A000056,2024-02-29,0,1957.44
A000056,2024-03-31,0,2198.44
A000056,2024-04-30,0,2158.84
A000056,2024-05-31,0,2018.88
A000056,2024-06-30,0,2065.04
A000056,2024-07-31,0,2212.45
A000056,2024-08-31,0,2287.78
A000056,2024-09-30,0,1951.86
A000056,2024-10-31,0,2124.1
A000056,2024-11-30,0,2037.91
A000056,2024-12-31,0,2132.54
A000056,2025-01-31,0,2036.37
A000056,2025-02-28,0,2546.21
A000056,2025-03-31,0,2170.15
A000056,2025-04-30,0,2176.92
A000056,2025-05-31,0,2176.64
A000056,2025-06-30,0,2036.64
A000056,2025-07-31,0,2132.41
A000056,2025-08-31,0,2076.67
A000056,2025-09-30,0,2094.83
A000056,2025-10-31,0,1995.82
A000056,2025-11-30,0,2437.32
A000056,2025-12-31,0,1925.0
A000057,2024-04-30,0,2824.35
A000057,2024-05-31,0,3012.07
A000057,2024-06-30,0,3018.99
A000057,2024-07-31,0,3020.11
A000057,2024-08-31,0,3211.28
A000057,2024-09-30,0,3039.84
A000057,2024-10-31,0,3005.63
A000057,2024-11-30,0,3092.64
A000057,2024-12-31,0,2897.8
A000057,2025-01-31,0,2971.29
A000057,2025-02-28,0,3142.99
A000057,2025-03-31,0,2718.26
A000057,2025-04-30,0,3165.87
A000057,2025-05-31,0,3000.0
A000057,2025-06-30,0,3229.2
A000057,2025-07-31,0,3317.72
A000057,2025-08-31,0,3175.39
A000057,2025-09-30,0,3004.35
A000057,2025-10-31,0,3347.64
A000057,2025-11-30,0,3011.24
A000057,2025-12-31,0,2760.9
A000058,2024-01-31,0,6097.0
A000058,2024-02-29,0,5785.2
A000058,2024-03-31,0,6317.79
A000058,2024-04-30,0,6013.19
A000058,2024-05-31,0,5751.04
A000058,2024-06-30,0,6032.97
A000058,2024-07-31,0,5909.77
A000058,2024-08-31,0,5706.54
A000058,2024-09-30,0,6814.72
A000058,2024-10-31,0,5331.05
A000058,2024-11-30,0,5290.35
A000058,2024-12-31,0,5987.09
A000058,2025-01-31,30,5794.95
A000058,2025-02-28,30,5524.85
A000058,2025-03-31,0,6037.25
A000058,2025-04-30,0,5864.51
A000058,2025-05-31,0,4932.94
A000058,2025-06-30,0,6126.51
A000058,2025-07-31,0,4640.39
A000058,2025-08-31,0,5725.41
A000058,2025-09-30,0,5754.89
A000058,2025-10-31,0,5454.19
A000058,2025-11-30,0,6779.65
A000058,2025-12-31,0,5538.89
A000059,2024-01-31,0,6535.98
A000059,2024-02-29,0,6147.93
A000059,2024-03-31,0,5481.97
A000059,2024-04-30,0,6009.27
A000059,2024-05-31,0,5544.35
A000059,2024-06-30,0,6087.31
A000059,2024-07-31,0,6214.43
A000059,2024-08-31,0,6104.38
A000059,2024-09-30,0,6110.72
A000059,2024-10-31,0,5473.92
A000059,2024-11-30,0,5391.19
A000059,2024-12-31,0,6279.61
A000059,2025-01-31,0,6007.96
A000059,2025-02-28,0,5078.42
A000059,2025-03-31,0,5225.57
A000059,2025-04-30,0,5699.73
A000059,2025-05-31,0,4887.42
A000059,2025-06-30,0,5585.4
A000059,2025-07-31,0,6357.3
A000059,2025-08-31,0,5406.86
A000059,2025-09-30,0,6082.55
A000059,2025-10-31,0,5525.66
A000059,2025-11-30,0,5262.43
A000059,2025-12-31,0,6025.12
A000060,2024-09-30,0,15700.75
A000060,2024-10-31,0,13861.79
A000060,2024-11-30,0,15540.4
A000060,2024-12-31,0,13387.57
A000060,2025-01-31,0,14193.98
A000060,2025-02-28,0,15433.98
A000060,2025-03-31,0,14079.48
A000060,2025-04-30,0,12208.06
A000060,2025-05-31,0,14929.85
A000060,2025-06-30,0,13317.75
A000060,2025-07-31,0,14192.5
A000060,2025-08-31,0,14727.57
A000060,2025-09-30,0,14079.27
A000060,2025-10-31,0,15657.07
A000060,2025-11-30,0,13654.68
A000060,2025-12-31,0,14987.26
A000061,2024-01-31,0,7204.2
A000061,2024-02-29,0,6893.78
A000061,2024-03-31,0,6905.67
A000061,2024-04-30,0,6360.28
A000061,2024-05-31,0,6754.39
A000061,2024-06-30,0,8059.02
A000061,2024-07-31,0,7512.97
A000061,2024-08-31,0,6254.51
A000061,2024-09-30,0,6841.11
A000061,2024-10-31,0,6980.8
A000061,2024-11-30,0,6360.52
A000061,2024-12-31,0,6636.98
A000061,2025-01-31,0,6855.15
A000061,2025-02-28,0,6907.44
A000061,2025-03-31,0,7075.37
A000061,2025-04-30,0,6697.66
A000061,2025-05-31,0,5489.99
A000061,2025-06-30,0,6335.55
A000061,2025-07-31,0,6503.76
A000061,2025-08-31,0,6918.69
A000061,2025-09-30,0,5969.8
A000061,2025-10-31,0,6544.19
A000061,2025-11-30,0,6996.59
A000061,2025-12-31,0,7428.43
A000062,2024-02-29,0,13370.4
A000062,2024-03-31,0,15165.91
A000062,2024-04-30,0,15615.94
A000062,2024-05-31,0,15418.84
A000062,2024-06-30,0,15682.55
A000062,2024-07-31,0,14255.9
A000062,2024-08-31,0,13112.88
A000062,2024-09-30,0,13656.37
A000062,2024-10-31,0,15415.91
A000062,2024-11-30,0,13237.53
A000062,2024-12-31,0,11951.28
A000062,2025-01-31,0,14040.99
A000062,2025-02-28,0,14894.63
A000062,2025-03-31,0,13789.5
A000062,2025-04-30,0,15231.8
A000062,2025-05-31,0,14425.84
A000062,2025-06-30,0,14099.26
A000062,2025-07-31,0,16567.18
A000062,2025-08-31,0,13130.7
A000062,2025-09-30,0,14989.95
A000062,2025-10-31,0,13465.39
A000062,2025-11-30,0,18126.98
A000062,2025-12-31,0,15372.64
A000063,2024-02-29,0,9472.96
A000063,2024-03-31,0,10687.27
A000063,2024-04-30,0,10274.25
A000063,2024-05-31,0,10155.24
A000063,2024-06-30,0,10532.11
A000063,2024-07-31,0,10115.55
A000063,2024-08-31,0,10021.68
A000063,2024-09-30,0,9276.02
A000063,2024-10-31,0,9137.17
A000063,2024-11-30,0,10622.85
A000063,2024-12-31,0,9923.89
A000063,2025-01-31,0,9950.34
A000063,2025-02-28,0,9044.85
A000063,2025-03-31,0,9812.8
A000063,2025-04-30,30,9573.41
A000063,2025-05-31,30,8779.07
A000063,2025-06-30,60,10362.14
A000063,2025-07-31,30,11253.99
A000063,2025-08-31,30,9750.44
A000063,2025-09-30,30,11219.58
A000063,2025-10-31,30,10304.18
A000063,2025-11-30,0,10279.51
A000063,2025-12-31,0,9671.44
A000064,2024-01-31,0,7348.61
A000064,2024-02-29,0,8017.77
A000064,2024-03-31,0,6562.62
A000064,2024-04-30,0,6019.25
A000064,2024-05-31,0,6495.07
A000064,2024-06-30,0,7057.55
A000064,2024-07-31,0,7824.36
A000064,2024-08-31,0,6001.96
A000064,2024-09-30,0,6653.04
A000064,2024-10-31,0,7787.92
A000064,2024-11-30,0,6694.08
A000064,2024-12-31,0,7310.93
A000064,2025-01-31,0,5826.52
A000064,2025-02-28,0,6784.92
A000064,2025-03-31,0,6213.58
A000064,2025-04-30,0,7058.04
A000064,2025-05-31,0,6387.43
A000064,2025-06-30,0,7205.74
A000064,2025-07-31,0,7652.9
A000064,2025-08-31,0,8316.64
A000064,2025-09-30,0,7111.59
A000064,2025-10-31,0,6520.38
A000064,2025-11-30,30,7630.56
A000064,2025-12-31,60,7293.07
A000065,2024-01-31,0,1863.73
A000065,2024-02-29,0,1907.37
A000065,2024-03-31,0,2136.47
A000065,2024-04-30,0,1959.91
A000065,2024-05-31,0,1770.75
A000065,2024-06-30,0,1812.8
A000065,2024-07-31,0,1689.91
A000065,2024-08-31,0,1800.82
A000065,2024-09-30,0,1938.76
A000065,2024-10-31,0,1801.75
A000065,2024-11-30,0,1715.32
A000065,2024-12-31,0,1878.45
A000065,2025-01-31,0,1834.51
A000065,2025-02-28,0,1911.37
A000065,2025-03-31,0,1666.08
A000065,2025-04-30,0,1826.22
A000065,2025-05-31,0,1766.13
A000065,2025-06-30,0,1871.82
A000065,2025-07-31,0,1816.02
A000065,2025-08-31,0,2190.72
A000065,2025-09-30,0,1749.29
A000065,2025-10-31,0,2110.64
A000065,2025-11-30,0,1869.65
A000065,2025-12-31,0,1994.81
A000066,2024-10-31,0,5716.44
A000066,2024-11-30,0,6382.12
A000066,2024-12-31,0,6311.55
A000066,2025-01-31,0,7379.35
A000066,2025-02-28,30,7117.36
A000066,2025-03-31,60,5774.06
A000066,2025-04-30,30,6112.35
A000066,2025-05-31,0,5884.16
A000066,2025-06-30,0,7053.24
A000066,2025-07-31,0,5793.3
A000066,2025-08-31,0,6164.9
A000066,2025-09-30,0,6500.14
A000066,2025-10-31,0,7442.18
A000066,2025-11-30,0,6885.39
A000066,2025-12-31,0,5883.77
A000067,2024-07-31,0,4336.87
A000067,2024-08-31,30,4588.82
A000067,2024-09-30,60,4459.25
A000067,2024-10-31,60,4138.39
A000067,2024-11-30,60,4642.3
A000067,2024-12-31,60,4133.36
A000067,2025-01-31,90,4159.0
A000067,2025-02-28,90,4357.92
A000067,2025-03-31,90,3619.51
A000067,2025-04-30,60,3802.33
A000067,2025-05-31,30,3583.48
A000067,2025-06-30,30,4179.49
A000067,2025-07-31,30,3873.8
A000067,2025-08-31,60,4645.89
A000067,2025-09-30,60,4074.21
A000067,2025-10-31,60,3763.76
A000067,2025-11-30,60,3911.65
A000067,2025-12-31,60,4351.52
A000068,2024-07-31,0,2379.68
A000068,2024-08-31,0,2283.85
A000068,2024-09-30,0,1958.67
A000068,2024-10-31,0,2300.15
A000068,2024-11-30,0,2331.02
A000068,2024-12-31,0,2159.14
A000068,2025-01-31,0,2389.85
A000068,2025-02-28,0,2572.56
A000068,2025-03-31,0,2452.56
A000068,2025-04-30,0,2045.86
A000068,2025-05-31,0,2138.07
A000068,2025-06-30,0,2352.23
A000068,2025-07-31,0,1931.84
A000068,2025-08-31,0,2181.95
A000068,2025-09-30,0,2367.95
A000068,2025-10-31,0,2140.22
A000068,2025-11-30,0,1984.92
A000068,2025-12-31,0,2026.57
A000069,2024-04-30,0,17848.29
A000069,2024-05-31,0,18279.36
A000069,2024-06-30,0,17868.76
A000069,2024-07-31,0,18880.87
A000069,2024-08-31,0,16765.41
A000069,2024-09-30,0,15665.52
A000069,2024-10-31,0,18365.82
A000069,2024-11-30,0,18193.99
A000069,2024-12-31,0,17733.46
A000069,2025-01-31,0,18968.53
A000069,2025-02-28,0,17622.27
A000069,2025-03-31,0,17695.72
A000069,2025-04-30,0,19128.82
A000069,2025-05-31,0,19656.03
A000069,2025-06-30,0,17833.63
A000069,2025-07-31,0,17914.71
A000069,2025-08-31,0,19864.46
A000069,2025-09-30,0,16296.34
A000069,2025-10-31,0,19159.58
A000069,2025-11-30,0,18216.46
A000069,2025-12-31,0,18175.88
A000070,2024-10-31,0,3644.25
A000070,2024-11-30,0,3615.89
A000070,2024-12-31,0,3345.04
A000070,2025-01-31,0,3910.26
A000070,2025-02-28,0,4094.11
A000070,2025-03-31,0,3680.34
A000070,2025-04-30,0,4179.17
A000070,2025-05-31,0,3839.31
A000070,2025-06-30,0,3732.38
A000070,2025-07-31,0,3726.75
A000070,2025-08-31,0,3625.97
A000070,2025-09-30,0,3931.35
A000070,2025-10-31,0,3816.83
A000070,2025-11-30,0,4050.61
A000070,2025-12-31,0,3978.29
A000071,2024-11-30,0,13926.78
A000071,2024-12-31,0,15552.45
A000071,2025-01-31,0,14367.5
A000071,2025-02-28,0,15434.45
A000071,2025-03-31,0,17489.47
A000071,2025-04-30,0,16308.76
A000071,2025-05-31,0,16249.98
A000071,2025-06-30,0,14826.28
A000071,2025-07-31,0,16629.78
A000071,2025-08-31,0,14090.06
A000071,2025-09-30,0,16431.77
A000071,2025-10-31,0,15736.43
A000071,2025-11-30,0,15173.77
A000071,2025-12-31,0,15908.57
A000072,2024-05-31,0,2538.8
A000072,2024-06-30,0,2735.34
A000072,2024-07-31,0,2772.87
A000072,2024-08-31,0,2730.31
A000072,2024-09-30,0,2873.65
A000072,2024-10-31,0,2603.91
A000072,2024-11-30,0,2681.27
A000072,2024-12-31,0,2835.89
A000072,2025-01-31,0,2570.02
A000072,2025-02-28,0,2484.16
A000072,2025-03-31,0,2620.66
A000072,2025-04-30,0,2786.54
A000072,2025-05-31,0,2684.88
A000072,2025-06-30,0,2459.75
A000072,2025-07-31,0,2435.2
A000072,2025-08-31,0,2669.05
A000072,2025-09-30,0,2549.42
A000072,2025-10-31,0,2714.55
A000072,2025-11-30,0,2637.4
A000072,2025-12-31,0,2526.23
A000073,2024-01-31,0,2413.46
A000073,2024-02-29,0,2606.81
A000073,2024-03-31,0,2513.26
A000073,2024-04-30,0,2945.67
A000073,2024-05-31,0,2525.93
A000073,2024-06-30,0,3034.32
A000073,2024-07-31,30,2992.42
A000073,2024-08-31,30,2789.92
A000073,2024-09-30,0,2719.11
A000073,2024-10-31,0,2833.72
A000073,2024-11-30,0,2817.7
A000073,2024-12-31,0,2779.65
A000073,2025-01-31,0,2872.58
A000073,2025-02-28,0,2741.16
A000073,2025-03-31,0,2890.18
A000073,2025-04-30,0,2651.32
A000073,2025-05-31,0,2441.31
A000073,2025-06-30,0,2549.09
A000073,2025-07-31,0,2752.32
A000073,2025-08-31,0,2942.14
A000073,2025-09-30,0,2976.92
A000073,2025-10-31,0,2561.05
A000073,2025-11-30,0,2303.28
A000073,2025-12-31,0,2544.92
A000074,2024-10-31,0,691.66
A000074,2024-11-30,0,721.26
A000074,2024-12-31,0,636.66
A000074,2025-01-31,0,647.46
A000074,2025-02-28,0,720.77
A000074,2025-03-31,0,690.67
A000074,2025-04-30,0,668.22
A000074,2025-05-31,0,698.38
A000074,2025-06-30,0,693.73
A000074,2025-07-31,0,686.07
A000074,2025-08-31,0,778.71
A000074,2025-09-30,0,633.66
A000074,2025-10-31,0,738.15
A000074,2025-11-30,0,690.04
A000074,2025-12-31,0,772.7
A000075,2025-02-28,0,2248.77
A000075,2025-03-31,0,2531.74
A000075,2025-04-30,0,2204.07
A000075,2025-05-31,0,2371.19
A000075,2025-06-30,0,2230.13
A000075,2025-07-31,0,2278.23
A000075,2025-08-31,0,1998.19
A000075,2025-09-30,0,2182.01
A000075,2025-10-31,0,2369.96
A000075,2025-11-30,0,2557.34
A000075,2025-12-31,0,2152.03
A000076,2024-10-31,0,6889.61
A000076,2024-11-30,0,4769.7
A000076,2024-12-31,0,6194.1
A000076,2025-01-31,0,6844.1
A000076,2025-02-28,0,6088.57
A000076,2025-03-31,0,6824.85
A000076,2025-04-30,0,6727.18
A000076,2025-05-31,0,6663.73
A000076,2025-06-30,0,5805.83
A000076,2025-07-31,0,6686.14
A000076,2025-08-31,0,5533.22
A000076,2025-09-30,0,6559.73
A000076,2025-10-31,0,5488.07
A000076,2025-11-30,0,6269.45
A000076,2025-12-31,0,5994.54
A000077,2025-02-28,0,1117.55
A000077,2025-03-31,0,1001.92
A000077,2025-04-30,0,1058.99
A000077,2025-05-31,0,1027.75
A000077,2025-06-30,0,985.93
A000077,2025-07-31,0,1090.81
A000077,2025-08-31,0,943.49
A000077,2025-09-30,0,945.15
A000077,2025-10-31,0,1055.75
A000077,2025-11-30,0,994.3
A000077,2025-12-31,0,983.64
A000078,2024-01-31,0,2210.69
A000078,2024-02-29,0,2266.73
A000078,2024-03-31,0,2426.09
A000078,2024-04-30,0,1963.47
A000078,2024-05-31,0,2152.59
A000078,2024-06-30,0,2220.59
A000078,2024-07-31,0,2130.53
A000078,2024-08-31,0,2120.56
A000078,2024-09-30,0,1826.59
A000078,2024-10-31,0,2343.13
