application_id,customer_record_id,application_date,requested_limit,annual_revenue,years_in_business,industry
APP000396,C000177,2023-03-09,18425.89,96130.99,4.6,Healthcare
APP000397,C000177,2023-05-31,24638.25,103084.5,4.2,Retail
APP000398,C000178,2023-05-01,4930.86,35806.91,2.4,Professional Services
APP000399,C000178,2023-02-16,10130.1,38559.73,2.0,Manufacturing
APP000400,C000179,2023-01-09,3483.93,68352.33,9.2,Food Services
APP000401,C000180,2023-09-14,17362.9,97520.85,6.8,Construction
APP000402,C000180,2023-06-16,20762.94,111408.46,6.5,Professional Services
APP000403,C000180,2023-10-21,11108.11,97989.07,7.2,Transportation
APP000404,C000180,2025-02-27,7471.36,101882.71,6.4,Food Services
APP000405,C000181,2024-04-03,11990.9,80091.67,2.5,Healthcare
APP000406,C000181,2025-01-01,23369.26,85703.8,2.7,Retail
APP000407,C000181,2023-06-30,10272.04,80681.94,2.8,Transportation
APP000408,C000181,2024-10-15,10736.81,64741.8,3.1,Retail
APP000409,C000182,2024-02-15,4710.98,25366.76,3.1,Food Services
APP000410,C000182,2023-03-07,3000.0,26241.61,3.2,Automotive
APP000411,C000182,2023-08-30,3000.0,25000.0,2.8,Professional Services
APP000412,C000184,2024-06-04,20663.62,128642.45,1.1,Energy
APP000413,C000186,2023-03-15,4688.17,55967.9,4.1,Construction
APP000414,C000188,2024-09-26,41508.06,199524.56,3.8,Food Services
APP000415,C000188,2023-10-12,37558.4,236648.24,3.8,Food Services
APP000416,C000188,2024-02-17,55970.84,206001.5,4.1,Professional Services
APP000417,C000189,2024-07-06,22486.94,93801.58,1.4,Wholesale
APP000418,C000189,2024-02-06,13968.84,103549.03,1.6,Retail
APP000419,C000190,2025-02-13,22960.26,127093.32,4.4,Food Services
APP000420,C000190,2023-02-10,13711.93,111055.08,4.5,Wholesale
APP000421,C000191,2024-07-19,8439.89,108201.41,1.0,Energy
APP000422,C000191,2023-07-05,14785.57,134660.01,1.9,Professional Services
APP000423,C000191,2023-02-14,18047.03,96497.28,1.1,Transportation
APP000424,C000192,2023-01-06,43281.12,164679.45,0.6,Food Services
APP000425,C000192,2023-01-19,34474.73,153451.74,0.7,Transportation
APP000426,C000192,2024-02-04,24283.38,145833.74,0.7,Healthcare
APP000427,C000193,2024-08-03,16857.43,148531.0,2.4,Healthcare
APP000428,C000193,2023-03-21,25403.29,144418.16,2.1,Healthcare
APP000429,C000194,2023-05-30,19807.87,85116.24,5.3,Construction
APP000430,C000194,2023-11-21,16688.37,77251.62,5.3,Transportation
APP000431,C000195,2025-02-27,11734.36,110963.72,5.4,Professional Services
APP000432,C000195,2023-10-06,19492.36,114253.82,5.5,Healthcare
APP000433,C000196,2024-05-29,24058.35,100487.66,5.9,Energy
APP000434,C000197,2023-04-03,31520.99,256833.05,5.9,Transportation
APP000435,C000197,2023-12-05,39701.86,259382.39,6.2,Transportation
APP000436,C000197,2024-05-13,18375.29,248378.59,6.1,Food Services
APP000437,C000197,2023-04-13,34933.06,241136.94,5.7,Transportation
APP000438,C000197,2025-03-03,12427.64,241302.42,6.5,Energy
APP000439,C000198,2024-02-13,5488.16,25000.0,8.6,Automotive
APP000440,C000199,2024-06-12,6697.26,71613.58,4.5,Manufacturing
APP000441,C000199,2024-07-07,16023.09,69037.0,4.7,Energy
APP000442,C000200,2023-08-09,13066.13,54974.27,1.3,Healthcare
APP000443,C000201,2024-04-30,42809.58,177427.54,2.1,Manufacturing
APP000444,C000201,2023-02-02,32607.19,178730.49,2.9,Retail
APP000445,C000201,2024-04-04,11467.01,209178.27,2.8,Retail
APP000446,C000202,2023-11-10,19082.74,92441.12,3.8,Manufacturing
APP000447,C000202,2025-03-07,6521.71,99175.97,3.9,Wholesale
APP000448,C000203,2025-03-10,18157.97,187182.91,3.1,Professional Services
APP000449,C000203,2024-11-15,27345.65,171901.99,2.9,Construction
APP000450,C000206,2024-04-14,3488.82,25584.73,6.3,Automotive
APP000451,C000206,2024-07-04,3000.0,25000.0,5.8,Automotive
APP000452,C000205,2024-09-03,3000.0,25000.0,6.1,Healthcare
APP000453,C000205,2024-10-07,3000.0,25000.0,6.0,Automotive
APP000454,C000207,2023-03-28,25808.29,151230.75,4.8,Food Services
APP000455,C000208,2023-06-27,13651.15,48928.83,6.7,Healthcare
APP000456,C000210,2023-11-16,8512.41,67373.59,4.0,Automotive
APP000457,C000210,2023-12-05,14798.13,65183.39,4.3,Professional Services
APP000458,C000211,2024-02-13,11732.05,53677.86,11.7,Transportation
APP000459,C000211,2025-03-06,9610.26,45434.35,11.4,Healthcare
APP000460,C000211,2023-05-14,3894.64,38660.81,11.2,Professional Services
APP000461,C000212,2023-11-27,9185.28,35473.37,2.7,Construction
APP000462,C000212,2025-02-17,8992.69,33815.1,3.2,Retail
APP000463,C000214,2024-03-19,4934.98,68234.12,2.2,Construction
APP000464,C000214,2024-03-16,22000.56,83246.32,2.0,Healthcare
APP000465,C000214,2025-02-04,8542.58,78051.87,2.1,Professional Services
APP000466,C000214,2023-04-05,13272.25,75721.3,1.4,Construction
APP000467,C000213,2024-02-27,13839.79,79637.38,1.4,Healthcare
APP000468,C000215,2024-02-18,3736.98,66596.34,1.4,Construction
APP000469,C000215,2023-06-25,10221.51,55435.48,1.6,Professional Services
APP000470,C000215,2023-03-17,7484.54,70338.91,2.0,Manufacturing
APP000471,C000216,2023-10-21,27992.65,133236.46,5.2,Transportation
APP000472,C000216,2024-06-13,33993.88,136959.57,5.0,Automotive
APP000473,C000217,2023-03-31,4456.37,25000.0,4.7,Manufacturing
APP000474,C000218,2024-11-19,4823.14,25000.0,5.3,Construction
APP000475,C000218,2023-03-25,3848.81,25000.0,5.2,Energy
APP000476,C000219,2024-02-11,3012.32,48511.03,5.0,Wholesale
APP000477,C000219,2023-04-09,9045.45,47307.66,4.7,Food Services
APP000478,C000220,2023-03-30,14765.42,65023.44,5.2,Food Services
APP000479,C000221,2023-04-19,34486.19,175477.8,7.0,Automotive
APP000480,C000221,2025-03-08,22904.18,184653.05,7.2,Energy
APP000481,C000221,2024-02-01,41273.27,172770.88,7.1,Energy
APP000482,C000222,2024-08-05,3389.53,27468.75,5.9,Retail
APP000483,C000222,2024-06-20,5554.02,25333.53,6.5,Food Services
APP000484,C000223,2024-02-07,18644.94,68097.98,8.4,Food Services
APP000485,C000223,2024-10-10,4515.08,66414.43,8.1,Transportation
APP000486,C000224,2024-12-05,12103.41,85069.09,4.1,Retail
APP000487,C000224,2024-01-18,4996.36,63579.74,3.7,Wholesale
APP000488,C000224,2023-11-11,9916.2,86468.26,4.1,Energy
APP000489,C000226,2023-04-14,9626.13,91794.31,5.3,Retail
APP000490,C000227,2024-03-18,7725.49,29528.94,1.4,Healthcare
APP000491,C000228,2023-01-09,12190.57,63499.07,1.2,Food Services
APP000492,C000228,2024-01-06,3922.49,62223.28,0.6,Wholesale
APP000493,C000228,2024-05-25,18485.02,78641.86,0.1,Wholesale
APP000494,C000228,2023-10-19,3614.24,58561.93,0.6,Wholesale
APP000495,C000228,2024-05-04,8785.72,70799.39,0.5,Professional Services
APP000496,C000229,2023-03-05,5337.48,25000.0,4.1,Professional Services
APP000497,C000229,2025-01-15,6565.32,25000.0,4.2,Professional Services
APP000498,C000229,2023-02-15,3689.12,25000.0,3.7,Construction
APP000499,C000231,2024-02-22,14018.59,114051.73,4.5,Wholesale
APP000500,C000230,2023-05-23,30320.58,110093.77,4.3,Healthcare
APP000501,C000233,2023-10-02,3584.65,47224.86,8.7,Food Services
APP000502,C000232,2023-01-19,4076.7,37640.05,9.1,Transportation
APP000503,C000232,2023-10-13,3000.0,35674.87,8.7,Transportation
APP000504,C000234,2024-12-27,17941.27,115547.54,1.2,Wholesale
APP000505,C000234,2024-05-05,25913.35,118035.15,1.4,Healthcare
APP000506,C000235,2024-11-20,5720.26,31876.43,1.9,Construction
APP000507,C000236,2024-03-30,3056.86,31297.88,15.4,Transportation
APP000508,C000238,2023-09-11,14078.34,52669.05,3.0,Transportation
APP000509,C000237,2023-04-15,7999.44,47540.08,3.1,Automotive
APP000510,C000239,2023-06-10,6020.96,42311.32,5.3,Transportation
APP000511,C000239,2023-05-02,5243.07,50178.79,5.5,Wholesale
APP000512,C000241,2023-09-25,6895.97,44477.33,5.0,Food Services
APP000513,C000242,2024-06-23,20034.86,72801.23,5.9,Automotive
APP000514,C000242,2023-02-26,6915.88,69617.75,6.3,Retail
APP000515,C000243,2025-03-10,5948.07,25000.0,9.4,Retail
APP000516,C000243,2024-03-07,3000.0,25000.0,9.1,Automotive
APP000517,C000243,2023-02-21,4702.62,25000.0,10.0,Food Services
APP000518,C000245,2023-12-11,11468.37,67809.66,12.0,Healthcare
APP000519,C000245,2025-01-18,9520.31,73943.19,11.9,Wholesale
APP000520,C000244,2023-02-27,6402.17,61868.44,12.0,Healthcare
APP000521,C000246,2024-02-03,3000.0,25000.0,5.6,Wholesale
APP000522,C000246,2024-06-20,5512.43,25000.0,5.2,Energy
APP000523,C000248,2023-10-06,8552.63,145770.39,7.4,Construction
APP000524,C000248,2024-01-20,35400.33,166257.0,7.4,Manufacturing
APP000525,C000248,2024-01-23,21829.78,122170.2,7.4,Transportation
APP000526,C000249,2023-06-10,29303.17,106136.29,1.6,Professional Services
APP000527,C000249,2024-08-16,12386.22,113904.33,1.7,Retail
APP000528,C000250,2024-06-01,10020.44,37818.38,13.0,Energy
APP000529,C000250,2023-08-11,3000.0,41822.57,12.0,Wholesale
APP000530,C000250,2023-07-11,9624.21,41823.12,13.0,Healthcare
APP000531,C000250,2024-12-09,7626.3,46752.12,12.3,Healthcare
APP000532,C000250,2023-06-19,11227.49,49705.72,12.8,Food Services
APP000533,C000252,2025-01-27,12655.48,51556.03,1.6,Transportation
APP000534,C000253,2024-04-06,3000.0,25000.0,5.1,Food Services
APP000535,C000254,2024-01-06,16072.38,72357.66,7.7,Retail
APP000536,C000254,2024-01-13,12441.72,69525.22,7.8,Manufacturing
APP000537,C000254,2023-03-09,9639.69,67854.59,7.6,Professional Services
APP000538,C000254,2023-11-24,4326.26,72733.52,8.1,Food Services
APP000539,C000255,2023-09-13,3000.0,25000.0,2.3,Food Services
APP000540,C000255,2024-08-20,4500.7,25000.0,2.7,Automotive
APP000541,C000256,2024-11-06,11751.66,106819.99,8.4,Retail
APP000542,C000256,2024-12-12,19166.83,101553.2,8.7,Construction
APP000543,C000256,2024-12-10,7384.89,101399.24,8.5,Energy
APP000544,C000257,2024-05-14,9031.66,99940.33,5.2,Wholesale
APP000545,C000258,2023-01-25,10853.0,81810.4,17.1,Healthcare
APP000546,C000258,2023-05-22,9015.17,76223.67,16.8,Manufacturing
APP000547,C000258,2024-08-17,14810.37,67359.79,17.0,Energy
APP000548,C000259,2023-01-30,20526.19,130488.65,4.5,Manufacturing
APP000549,C000260,2023-05-26,6570.99,78897.77,4.5,Healthcare
APP000550,C000260,2024-07-02,19207.41,78376.09,4.6,Manufacturing
APP000551,C000260,2024-03-07,6480.99,73765.2,4.5,Wholesale
APP000552,C000260,2024-10-21,7678.75,68920.39,4.5,Professional Services
APP000553,C000261,2023-12-02,11875.13,108629.8,2.8,Automotive
APP000554,C000261,2024-11-30,23217.32,116349.07,3.2,Food Services
APP000555,C000261,2024-08-10,18997.08,130387.41,2.4,Construction
APP000556,C000262,2024-07-08,58751.61,601699.67,0.9,Healthcare
APP000557,C000262,2023-03-18,46818.24,639984.51,1.0,Food Services
APP000558,C000262,2023-04-05,120000.0,655654.83,1.0,Food Services
APP000559,C000263,2024-05-26,6811.93,76506.39,6.6,Professional Services
APP000560,C000264,2023-10-16,3488.53,63485.04,4.7,Manufacturing
APP000561,C000264,2023-10-04,8397.39,80615.87,4.4,Healthcare
APP000562,C000264,2023-02-18,11487.18,60735.53,3.8,Wholesale
APP000563,C000264,2023-06-14,15971.13,64123.92,4.5,Professional Services
APP000564,C000264,2024-02-19,6472.88,65864.63,4.3,Automotive
APP000565,C000265,2024-10-18,18351.63,65898.21,0.9,Food Services
APP000566,C000265,2024-01-29,10405.96,83312.74,0.6,Transportation
APP000567,C000266,2024-02-26,19926.37,154475.98,3.6,Professional Services
APP000568,C000267,2025-01-15,23686.38,172648.0,4.0,Healthcare
APP000569,C000266,2024-04-14,36026.45,151210.08,3.0,Wholesale
APP000570,C000268,2023-09-21,15361.79,63515.32,3.0,Wholesale
APP000571,C000268,2023-07-07,10669.18,60560.74,2.7,Manufacturing
APP000572,C000269,2023-02-08,12492.51,100003.11,15.9,Automotive
APP000573,C000272,2024-05-18,49161.93,188219.07,2.6,Food Services
APP000574,C000272,2024-03-23,35858.35,161910.9,2.1,Automotive
APP000575,C000272,2025-01-05,46817.12,178586.94,3.0,Manufacturing
APP000576,C000273,2024-01-27,29642.66,135712.91,1.8,Construction
APP000577,C000274,2023-03-09,14448.72,59161.53,6.9,Automotive
APP000578,C000274,2025-02-02,8960.02,53816.48,6.3,Professional Services
APP000579,C000276,2024-06-18,9240.86,145250.61,5.1,Food Services
APP000580,C000275,2024-01-24,14528.5,132139.2,5.2,Transportation
APP000581,C000276,2024-01-19,18678.6,135492.84,5.7,Transportation
APP000582,C000278,2025-02-11,25612.59,125306.56,16.9,Food Services
APP000583,C000277,2024-07-14,11444.68,109283.86,16.7,Construction
APP000584,C000278,2023-05-21,19306.24,111180.15,16.8,Automotive
APP000585,C000278,2024-07-25,25991.37,111329.39,16.4,Food Services
APP000586,C000279,2023-07-09,8827.06,43640.1,2.2,Energy
APP000587,C000279,2024-12-31,8429.14,44418.09,1.9,Healthcare
APP000588,C000279,2025-01-16,11702.64,51077.09,2.5,Food Services
APP000589,C000280,2024-08-17,21968.88,81081.53,7.8,Professional Services
APP000590,C000280,2024-04-30,7981.09,80574.77,7.6,Retail
APP000591,C000280,2024-01-05,20275.97,81716.57,8.2,Healthcare
APP000592,C000281,2024-03-27,9157.58,55713.6,6.2,Automotive
APP000593,C000284,2024-09-19,4883.03,78564.89,8.4,Retail
APP000594,C000284,2023-12-03,8456.51,82743.62,8.9,Transportation
APP000595,C000282,2024-04-03,10383.13,66592.57,8.3,Retail
APP000596,C000283,2024-11-27,6087.53,78316.69,8.2,Automotive
APP000597,C000283,2024-10-26,19825.52,79339.35,8.5,Transportation
APP000598,C000285,2025-01-18,8251.12,55174.46,2.1,Construction
APP000599,C000286,2023-01-19,3000.0,25000.0,5.7,Construction
APP000600,C000286,2023-04-02,3000.0,25000.0,5.4,Automotive
APP000601,C000287,2023-09-30,31017.84,189959.97,9.5,Healthcare
APP000602,C000287,2023-12-04,13223.74,200926.58,9.7,Wholesale
APP000603,C000288,2024-06-01,9542.33,50386.29,0.1,Wholesale
APP000604,C000288,2023-02-16,4938.32,54682.92,0.7,Retail
APP000605,C000288,2024-12-29,4867.5,53919.86,0.1,Manufacturing
APP000606,C000289,2023-03-21,25234.96,106558.79,2.8,Retail
APP000607,C000289,2023-03-18,11690.94,107824.84,3.0,Food Services
APP000608,C000290,2025-01-19,23851.91,89395.71,2.1,Wholesale
APP000609,C000291,2023-06-09,6461.26,36309.21,2.4,Professional Services
APP000610,C000291,2024-07-31,6274.46,37672.88,2.5,Healthcare
APP000611,C000291,2023-05-05,4709.15,37740.46,1.8,Wholesale
APP000612,C000291,2023-03-23,9545.46,42353.27,2.8,Manufacturing
APP000613,C000292,2023-09-01,3000.0,25000.0,1.3,Food Services
APP000614,C000292,2023-06-25,3000.0,25000.0,1.8,Wholesale
APP000615,C000293,2023-04-22,20512.5,239616.6,3.1,Transportation
APP000616,C000293,2024-03-17,24566.79,221596.8,4.1,Transportation
APP000617,C000294,2023-01-11,14457.41,163352.35,2.4,Retail
APP000618,C000294,2023-05-28,25382.66,133993.68,1.9,Manufacturing
APP000619,C000295,2023-12-05,9351.81,66326.12,4.8,Energy
APP000620,C000295,2023-04-23,4000.74,64424.86,4.4,Manufacturing
APP000621,C000295,2025-02-02,10833.82,58062.87,5.3,Energy
APP000622,C000297,2025-03-06,27930.38,103786.69,2.7,Transportation
APP000623,C000297,2024-02-29,14094.68,95956.28,2.3,Food Services
APP000624,C000297,2024-08-28,21186.97,101299.44,2.7,Energy
APP000625,C000299,2025-02-20,4152.8,61977.51,1.9,Professional Services
APP000626,C000298,2024-01-30,7085.78,63899.74,1.3,Transportation
APP000627,C000300,2024-12-19,5338.66,70512.08,0.7,Automotive
APP000628,C000301,2023-06-09,8120.36,76539.22,0.4,Food Services
APP000629,C000302,2024-02-10,6512.96,73959.96,7.9,Manufacturing
APP000630,C000302,2024-04-21,12615.84,66968.48,8.1,Transportation
APP000631,C000302,2025-02-12,9946.12,66140.15,8.1,Retail
APP000632,C000303,2024-11-26,11616.45,42271.5,10.0,Professional Services
APP000633,C000304,2024-03-25,3218.17,41106.11,10.8,Wholesale
APP000634,C000305,2024-04-01,18160.07,71936.49,8.4,Wholesale
APP000635,C000305,2023-05-09,9376.46,76840.12,8.1,Food Services
APP000636,C000307,2025-02-09,42321.67,264199.45,4.0,Food Services
APP000637,C000306,2024-03-20,42305.38,295027.77,4.5,Transportation
APP000638,C000307,2023-03-06,46932.02,248843.44,4.7,Transportation
APP000639,C000308,2023-07-28,47103.51,258916.63,4.2,Food Services
APP000640,C000309,2023-04-21,12954.21,118909.9,6.5,Automotive
APP000641,C000310,2023-06-19,79080.24,320910.72,1.2,Manufacturing
APP000642,C000310,2024-07-23,64370.82,310845.6,0.9,Professional Services
APP000643,C000311,2024-10-05,23093.17,117903.62,10.9,Food Services
APP000644,C000311,2024-09-23,12844.79,142096.06,10.9,Retail
APP000645,C000311,2023-01-10,17001.87,142295.55,11.5,Manufacturing
APP000646,C000311,2024-07-01,14472.73,133883.17,11.1,Energy
APP000647,C000312,2025-01-23,19136.63,84194.02,6.5,Food Services
APP000648,C000312,2023-11-16,18345.38,77035.83,5.8,Food Services
APP000649,C000312,2023-06-27,24883.99,92415.18,6.2,Transportation
APP000650,C000313,2024-09-21,6926.15,34898.57,2.4,Manufacturing
APP000651,C000314,2025-02-26,7288.3,37608.6,2.5,Manufacturing
APP000652,C000313,2024-11-01,7305.77,34466.77,2.5,Food Services
APP000653,C000315,2025-01-06,10686.66,106537.76,2.8,Healthcare
APP000654,C000315,2024-02-02,34275.22,122652.74,2.9,Wholesale
APP000655,C000315,2024-07-29,16267.16,106141.41,2.8,Professional Services
APP000656,C000315,2023-12-16,7068.29,97954.93,2.5,Professional Services
APP000657,C000316,2024-12-13,10962.58,161772.35,3.4,Transportation
APP000658,C000316,2023-03-02,26449.09,153058.03,3.6,Professional Services
APP000659,C000316,2023-05-23,10390.17,152890.62,3.2,Healthcare
APP000660,C000316,2024-03-10,39616.8,162787.5,3.1,Wholesale
APP000661,C000317,2024-05-24,18013.45,132917.46,1.7,Food Services
APP000662,C000317,2024-10-18,12985.04,121833.76,1.5,Transportation
APP000663,C000317,2023-04-16,9833.25,119090.29,1.6,Retail
APP000664,C000318,2024-03-19,6318.44,36694.62,12.9,Automotive
APP000665,C000318,2024-01-07,3000.0,31025.2,12.6,Manufacturing
APP000666,C000319,2023-02-25,21922.69,207086.09,3.3,Wholesale
APP000667,C000319,2024-11-17,44725.99,205434.17,2.6,Energy
APP000668,C000320,2024-04-13,31072.05,188783.55,4.3,Professional Services
APP000669,C000320,2024-06-17,24904.08,172697.1,3.9,Healthcare
APP000670,C000320,2024-08-03,42660.18,163470.81,3.7,Manufacturing
APP000671,C000321,2024-11-30,28889.12,213667.15,3.9,Manufacturing
APP000672,C000321,2024-02-28,26737.25,205595.48,3.7,Retail
APP000673,C000321,2024-06-01,57305.46,209451.31,4.4,Manufacturing
APP000674,C000321,2024-10-02,14264.23,197337.38,4.0,Retail
APP000675,C000322,2024-07-26,6225.11,32417.15,4.3,Manufacturing
APP000676,C000322,2024-05-18,3558.41,40227.56,4.7,Food Services
APP000677,C000322,2023-08-05,3860.64,34126.77,5.0,Transportation
APP000678,C000322,2023-02-26,8002.06,34118.64,5.3,Healthcare
APP000679,C000322,2024-04-26,3288.14,41372.63,4.4,Retail
APP000680,C000323,2023-05-06,6962.43,49983.79,1.5,Energy
APP000681,C000323,2023-07-21,5882.27,48947.52,1.2,Construction
APP000682,C000324,2024-09-08,10234.6,44087.97,6.2,Retail
APP000683,C000324,2023-09-22,3617.96,47121.66,6.6,Healthcare
APP000684,C000326,2024-06-29,6390.73,52643.94,8.8,Professional Services
APP000685,C000327,2024-08-31,29101.33,137118.49,6.7,Energy
APP000686,C000327,2023-07-02,20657.95,125709.93,6.8,Retail
APP000687,C000328,2024-11-10,18870.51,78610.03,4.3,Transportation
APP000688,C000331,2024-02-20,31872.33,138856.52,1.9,Automotive
APP000689,C000332,2024-11-05,3180.89,25000.0,12.6,Professional Services
APP000690,C000332,2023-11-18,6439.43,25000.0,13.4,Wholesale
APP000691,C000332,2024-01-19,5519.34,25149.71,13.0,Food Services
APP000692,C000333,2024-06-03,30968.9,122903.84,3.1,Retail
APP000693,C000333,2023-07-11,13354.65,121276.0,3.0,Wholesale
APP000694,C000333,2024-01-02,12366.41,104757.14,2.4,Transportation
APP000695,C000334,2023-03-30,6733.38,29363.0,6.3,Transportation
APP000696,C000334,2024-08-01,3000.0,28279.68,6.2,Food Services
APP000697,C000334,2023-03-16,7385.41,29393.66,6.3,Construction
APP000698,C000335,2023-10-13,21454.56,125759.73,2.5,Energy
APP000699,C000335,2024-07-14,21009.77,123334.93,3.2,Wholesale
APP000700,C000335,2024-01-22,26098.47,147458.87,3.0,Healthcare
APP000701,C000336,2025-01-24,8385.81,137364.43,7.8,Professional Services
APP000702,C000336,2023-06-01,13988.65,143570.79,8.1,Automotive
APP000703,C000336,2024-07-29,18460.6,129111.83,7.5,Retail
APP000704,C000337,2023-12-28,15758.16,82624.8,2.5,Construction
APP000705,C000338,2024-07-22,11060.25,62542.92,2.8,Construction
APP000706,C000338,2023-11-02,8868.2,58957.23,3.1,Manufacturing
APP000707,C000338,2024-06-08,16370.39,73508.95,3.0,Construction
APP000708,C000339,2023-06-26,25161.15,93125.49,3.5,Professional Services
APP000709,C000339,2023-06-03,10496.04,95388.08,4.2,Automotive
APP000710,C000339,2023-05-25,15516.35,102115.5,3.9,Automotive
APP000711,C000339,2023-04-02,8295.14,94164.93,3.7,Transportation
