account_id,score_date,vendor_risk_score,vendor_risk_band
A000821,2025-01-31,670.0,C
A000822,2025-01-31,766.6,A
A000823,2025-01-31,691.4,B
A000824,2025-01-31,804.2,A
A000825,2025-01-31,726.3,B
A000826,2025-01-31,671.8,C
A000827,2025-01-31,572.1,D
A000828,2025-01-31,585.3,D
A000829,2025-01-31,578.2,D
A000830,2025-01-31,532.4,E
A000831,2025-01-31,674.5,C
A000832,2025-01-31,600.7,D
A000833,2025-01-31,537.6,E
A000834,2025-01-31,757.6,A
A000835,2025-01-31,749.1,A
A000836,2025-01-31,705.6,B
A000837,2025-01-31,669.0,C
A000838,2025-01-31,770.3,A
A000839,2025-01-31,604.8,D
A000840,2025-01-31,635.5,C
A000841,2025-01-31,668.4,C
A000842,2025-01-31,619.5,D
A000843,2025-01-31,660.5,C
A000844,2025-01-31,736.0,B
A000845,2025-01-31,637.8,C
A000846,2025-01-31,625.1,C
A000847,2025-01-31,736.5,B
A000848,2025-01-31,712.8,B
A000849,2025-01-31,711.5,B
A000850,2025-01-31,680.0,B
A000851,2025-01-31,749.1,A
A000852,2025-01-31,691.3,B
A000853,2025-01-31,655.6,C
A000854,2025-01-31,725.3,B
A000855,2025-01-31,615.9,D
A000856,2025-01-31,604.5,D
A000857,2025-01-31,604.0,D
A000858,2025-01-31,615.6,D
A000859,2025-01-31,619.1,D
A000860,2025-01-31,625.2,C
A000861,2025-01-31,614.6,D
A000862,2025-01-31,707.4,B
A000863,2025-01-31,630.1,C
A000864,2025-01-31,643.8,C
A000865,2025-01-31,697.8,B
A000866,2025-01-31,617.9,D
A000867,2025-01-31,566.5,D
A000868,2025-01-31,654.9,C
A000869,2025-01-31,602.9,D
A000870,2025-01-31,680.6,B
A000871,2025-01-31,655.3,C
A000872,2025-01-31,608.4,D
A000873,2025-01-31,651.4,C
A000874,2025-01-31,577.1,D
A000875,2025-01-31,850.0,A
A000876,2025-01-31,604.6,D
A000877,2025-01-31,586.4,D
A000878,2025-01-31,577.4,D
A000879,2025-01-31,669.5,C
A000880,2025-01-31,597.9,D
A000881,2025-01-31,599.4,D
A000882,2025-01-31,631.3,C
A000883,2025-01-31,709.0,B
A000884,2025-01-31,620.5,C
A000885,2025-01-31,718.3,B
A000886,2025-01-31,709.0,B
A000887,2025-01-31,692.1,B
A000888,2025-01-31,668.0,C
A000889,2025-01-31,685.4,B
A000890,2025-01-31,664.6,C
A000891,2025-01-31,705.1,B
A000892,2025-01-31,645.7,C
A000893,2025-01-31,636.1,C
A000894,2025-01-31,653.6,C
A000895,2025-01-31,694.6,B
A000896,2025-01-31,675.8,C
A000897,2025-01-31,618.9,D
A000898,2025-01-31,519.2,E
A000899,2025-01-31,631.8,C
A000900,2025-01-31,736.2,B
A000901,2025-01-31,648.6,C
A000902,2025-01-31,695.6,B
A000903,2025-01-31,607.6,D
A000904,2025-01-31,668.1,C
A000905,2025-01-31,735.5,B
A000906,2025-01-31,615.5,D
A000907,2025-01-31,687.7,B
A000908,2025-01-31,732.9,B
A000909,2025-01-31,752.0,A
A000910,2025-01-31,677.9,C
A000911,2025-01-31,684.1,B
A000912,2025-01-31,659.7,C
A000913,2025-01-31,554.6,E
A000914,2025-01-31,596.2,D
A000915,2025-01-31,628.8,C
A000916,2025-01-31,750.2,A
A000917,2025-01-31,651.6,C
A000918,2025-01-31,695.2,B
A000919,2025-01-31,581.2,D
A000920,2025-01-31,630.9,C
A000921,2025-01-31,694.2,B
A000922,2025-01-31,757.0,A
A000923,2025-01-31,696.2,B
A000924,2025-01-31,544.6,E
A000925,2025-01-31,631.4,C
A000926,2025-01-31,666.3,C
A000927,2025-01-31,591.1,D
A000928,2025-01-31,612.8,D
A000929,2025-01-31,584.8,D
A000930,2025-01-31,683.4,B
A000931,2025-01-31,707.2,B
A000932,2025-01-31,726.0,B
A000933,2025-01-31,715.4,B
A000934,2025-01-31,682.0,B
A000935,2025-01-31,688.9,B
A000936,2025-01-31,670.4,C
A000937,2025-01-31,534.4,E
A000938,2025-01-31,613.0,D
A000939,2025-01-31,503.1,E
A000940,2025-01-31,691.5,B
A000941,2025-01-31,630.5,C
A000942,2025-01-31,588.4,D
A000943,2025-01-31,666.7,C
A000944,2025-01-31,634.1,C
A000945,2025-01-31,688.2,B
A000946,2025-01-31,658.8,C
A000947,2025-01-31,720.3,B
A000948,2025-01-31,534.8,E
A000949,2025-01-31,675.7,C
A000950,2025-01-31,621.4,C
A000951,2025-01-31,652.9,C
A000952,2025-01-31,769.7,A
A000953,2025-01-31,665.7,C
A000954,2025-01-31,640.2,C
A000955,2025-01-31,638.7,C
A000956,2025-01-31,712.2,B
A000957,2025-01-31,605.1,D
A000958,2025-01-31,667.2,C
A000959,2025-01-31,681.7,B
A000960,2025-01-31,767.6,A
A000961,2025-01-31,568.9,D
A000962,2025-01-31,662.9,C
A000963,2025-01-31,619.9,D
A000964,2025-01-31,684.3,B
A000965,2025-01-31,663.5,C
A000966,2025-01-31,702.5,B
A000967,2025-01-31,720.2,B
A000968,2025-01-31,595.4,D
A000969,2025-01-31,613.1,D
A000970,2025-01-31,715.3,B
A000971,2025-01-31,608.2,D
A000972,2025-01-31,675.6,C
A000973,2025-01-31,666.9,C
A000974,2025-01-31,587.6,D
A000975,2025-01-31,682.9,B
A000976,2025-01-31,571.5,D
A000977,2025-01-31,687.9,B
A000978,2025-01-31,738.8,B
A000979,2025-01-31,590.1,D
A000980,2025-01-31,593.4,D
A000981,2025-01-31,585.7,D
A000982,2025-01-31,607.0,D
A000983,2025-01-31,575.5,D
A000984,2025-01-31,554.3,E
A000985,2025-01-31,612.9,D
A000986,2025-01-31,702.3,B
A000987,2025-01-31,589.5,D
A000988,2025-01-31,713.1,B
A000989,2025-01-31,671.6,C
A000990,2025-01-31,725.6,B
A000991,2025-01-31,576.1,D
A000992,2025-01-31,625.0,C
A000993,2025-01-31,695.5,B
A000994,2025-01-31,666.2,C
A000995,2025-01-31,749.4,A
A000996,2025-01-31,631.6,C
A000997,2025-01-31,643.0,C
A000998,2025-01-31,641.7,C
A000999,2025-01-31,617.7,D
A001000,2025-01-31,725.8,B
A001001,2025-01-31,646.5,C
A001002,2025-01-31,730.3,B
A001003,2025-01-31,677.5,C
A001004,2025-01-31,667.2,C
A001005,2025-01-31,671.0,C
A001006,2025-01-31,704.2,B
A001007,2025-01-31,626.4,C
A001008,2025-01-31,513.4,E
A001009,2025-01-31,605.5,D
A001010,2025-01-31,580.2,D
A001011,2025-01-31,636.9,C
A001012,2025-01-31,697.3,B
A001013,2025-01-31,691.9,B
A001014,2025-01-31,639.1,C
A001015,2025-01-31,676.2,C
A001016,2025-01-31,557.1,E
A001017,2025-01-31,668.4,C
A001018,2025-01-31,703.3,B
A001019,2025-01-31,672.0,C
A001020,2025-01-31,649.3,C
A001021,2025-01-31,673.0,C
A001022,2025-01-31,615.5,D
A001023,2025-01-31,750.9,A
A001024,2025-01-31,739.9,B
A001025,2025-01-31,608.2,D
A001026,2025-01-31,708.7,B
A001027,2025-01-31,551.2,E
A001028,2025-01-31,629.5,C
A001029,2025-01-31,621.5,C
A001030,2025-01-31,563.6,D
A001031,2025-01-31,581.1,D
A001032,2025-01-31,648.2,C
A001033,2025-01-31,719.9,B
A001034,2025-01-31,652.7,C
A001035,2025-01-31,664.6,C
A001036,2025-01-31,656.0,C
A001037,2025-01-31,638.1,C
A001038,2025-01-31,621.7,C
A001039,2025-01-31,615.9,D
A001040,2025-01-31,662.9,C
A001041,2025-01-31,610.5,D
A001042,2025-01-31,643.8,C
A001043,2025-01-31,731.3,B
A001044,2025-01-31,681.0,B
A001045,2025-01-31,698.9,B
A001046,2025-01-31,686.4,B
A001047,2025-01-31,613.0,D
A001048,2025-01-31,558.2,E
A001049,2025-01-31,612.1,D
A001050,2025-01-31,632.8,C
A001051,2025-01-31,575.2,D
A001052,2025-01-31,621.6,C
A001053,2025-01-31,548.7,E
A001054,2025-01-31,567.6,D
A001055,2025-01-31,662.5,C
A001056,2025-01-31,666.2,C
A001057,2025-01-31,625.9,C
A001058,2025-01-31,728.4,B
A001059,2025-01-31,619.6,D
A001060,2025-01-31,726.3,B
A001061,2025-01-31,608.6,D
A001062,2025-01-31,658.1,C
A001063,2025-01-31,633.7,C
A001064,2025-01-31,715.2,B
A001065,2025-01-31,672.4,C
A001066,2025-01-31,591.1,D
A001067,2025-01-31,639.4,C
A001068,2025-01-31,646.7,C
A001069,2025-01-31,616.5,D
A001070,2025-01-31,615.4,D
A001071,2025-01-31,663.8,C
A001072,2025-01-31,656.0,C
A001073,2025-01-31,647.8,C
A001074,2025-01-31,666.7,C
A001075,2025-01-31,706.9,B
A001076,2025-01-31,703.7,B
A001077,2025-01-31,564.8,D
A001078,2025-01-31,602.8,D
A001079,2025-01-31,597.8,D
A001080,2025-01-31,764.4,A
A001081,2025-01-31,658.4,C
A001082,2025-01-31,682.1,B
A001083,2025-01-31,733.1,B
A001084,2025-01-31,628.2,C
A001085,2025-01-31,646.3,C
A001086,2025-01-31,472.9,E
A001087,2025-01-31,667.4,C
A001088,2025-01-31,587.0,D
A001089,2025-01-31,765.3,A
A001090,2025-01-31,673.6,C
A001091,2025-01-31,718.4,B
A001092,2025-01-31,797.1,A
A001093,2025-01-31,716.0,B
A001094,2025-01-31,717.4,B
A001095,2025-01-31,676.0,C
A001096,2025-01-31,593.8,D
A001097,2025-01-31,641.5,C
A001098,2025-01-31,764.3,A
A001099,2025-01-31,700.7,B
A001100,2025-01-31,706.6,B
A001101,2025-01-31,718.7,B
A001102,2025-01-31,709.0,B
A001103,2025-01-31,674.6,C
A001104,2025-01-31,700.1,B
A001105,2025-01-31,738.6,B
A001106,2025-01-31,567.7,D
A001107,2025-01-31,649.8,C
A001108,2025-01-31,585.4,D
A001109,2025-01-31,735.6,B
A001110,2025-01-31,739.5,B
A001111,2025-01-31,716.2,B
A001112,2025-01-31,714.2,B
A001113,2025-01-31,673.9,C
A001114,2025-01-31,649.7,C
A001115,2025-01-31,507.2,E
A001116,2025-01-31,635.9,C
A001117,2025-01-31,619.7,D
A001118,2025-01-31,651.7,C
A001119,2025-01-31,575.9,D
A001120,2025-01-31,633.6,C
A001121,2025-01-31,721.7,B
A001122,2025-01-31,733.9,B
A001123,2025-01-31,707.9,B
A001124,2025-01-31,666.5,C
A001125,2025-01-31,668.4,C
A001126,2025-01-31,550.4,E
A001127,2025-01-31,744.9,A
A001128,2025-01-31,635.9,C
A001129,2025-01-31,716.3,B
A001130,2025-01-31,698.3,B
A001131,2025-01-31,722.2,B
A001132,2025-01-31,702.6,B
A001133,2025-01-31,740.3,A
A001134,2025-01-31,618.0,D
A001135,2025-01-31,662.0,C
A001136,2025-01-31,647.7,C
A001137,2025-01-31,709.3,B
A001138,2025-01-31,645.6,C
A001139,2025-01-31,595.3,D
A001140,2025-01-31,687.4,B
A001141,2025-01-31,631.2,C
A001142,2025-01-31,660.6,C
A001143,2025-01-31,617.9,D
A001144,2025-01-31,590.7,D
A001145,2025-01-31,805.5,A
A001146,2025-01-31,695.6,B
A001147,2025-01-31,795.0,A
A001148,2025-01-31,661.2,C
A001149,2025-01-31,727.6,B
A001150,2025-01-31,649.2,C
A001151,2025-01-31,659.5,C
A001152,2025-01-31,675.3,C
A001153,2025-01-31,595.9,D
A001154,2025-01-31,721.2,B
A001155,2025-01-31,684.7,B
A001156,2025-01-31,649.7,C
A001157,2025-01-31,698.1,B
A001158,2025-01-31,701.1,B
A001159,2025-01-31,745.0,A
A001160,2025-01-31,703.0,B
A001161,2025-01-31,727.8,B
A001162,2025-01-31,651.7,C
A001163,2025-01-31,614.4,D
A001164,2025-01-31,641.4,C
A001165,2025-01-31,647.5,C
A001166,2025-01-31,604.9,D
A001167,2025-01-31,614.3,D
A001168,2025-01-31,594.1,D
A001169,2025-01-31,690.8,B
A001170,2025-01-31,661.3,C
A001171,2025-01-31,634.5,C
A001172,2025-01-31,572.0,D
A001173,2025-01-31,625.5,C
A001174,2025-01-31,719.6,B
A001175,2025-01-31,551.2,E
A001176,2025-01-31,643.8,C
A001177,2025-01-31,640.8,C
A001178,2025-01-31,604.3,D
A001179,2025-01-31,651.0,C
A001180,2025-01-31,623.7,C
A001181,2025-01-31,659.3,C
A001182,2025-01-31,636.3,C
A001183,2025-01-31,666.0,C
A001184,2025-01-31,704.3,B
A001185,2025-01-31,724.2,B
A001186,2025-01-31,697.2,B
A001187,2025-01-31,653.2,C
A001188,2025-01-31,670.4,C
A001189,2025-01-31,695.0,B
A001190,2025-01-31,775.6,A
A001191,2025-01-31,664.0,C
A001192,2025-01-31,691.7,B
A001193,2025-01-31,687.3,B
A001194,2025-01-31,579.4,D
A001195,2025-01-31,642.3,C
A001196,2025-01-31,524.2,E
A001197,2025-01-31,587.5,D
A001198,2025-01-31,642.3,C
A001199,2025-01-31,656.2,C
A001200,2025-01-31,714.8,B
A001201,2025-01-31,709.5,B
A001202,2025-01-31,643.9,C
A001203,2025-01-31,704.1,B
A001204,2025-01-31,698.1,B
A001205,2025-01-31,711.2,B
A001206,2025-01-31,570.2,D
A001207,2025-01-31,696.3,B
A001208,2025-01-31,637.2,C
A001209,2025-01-31,699.4,B
A001210,2025-01-31,554.2,E
A001211,2025-01-31,701.1,B
A001212,2025-01-31,613.4,D
A001213,2025-01-31,643.7,C
A001214,2025-01-31,672.1,C
A001215,2025-01-31,635.2,C
A001216,2025-01-31,676.8,C
A001217,2025-01-31,700.2,B
A001218,2025-01-31,727.1,B
A001219,2025-01-31,731.8,B
A001220,2025-01-31,617.1,D
A001221,2025-01-31,592.8,D
A001222,2025-01-31,608.3,D
A001223,2025-01-31,672.9,C
A001224,2025-01-31,714.3,B
A001225,2025-01-31,813.1,A
A001226,2025-01-31,723.6,B
A001227,2025-01-31,660.0,C
A001228,2025-01-31,610.9,D
A001229,2025-01-31,594.5,D
A001230,2025-01-31,617.8,D
A001231,2025-01-31,611.4,D
A001232,2025-01-31,630.7,C
A001233,2025-01-31,664.1,C
A001234,2025-01-31,603.4,D
A001235,2025-01-31,745.3,A
A001236,2025-01-31,707.4,B
A001237,2025-01-31,717.7,B
A001238,2025-01-31,722.0,B
A001239,2025-01-31,739.3,B
A001240,2025-01-31,714.7,B
A001241,2025-01-31,605.8,D
A001242,2025-01-31,656.3,C
A001243,2025-01-31,596.8,D
A001244,2025-01-31,698.9,B
A001245,2025-01-31,688.0,B
A001246,2025-01-31,590.8,D
A001247,2025-01-31,625.2,C
A001248,2025-01-31,670.3,C
A001249,2025-01-31,618.8,D
A001250,2025-01-31,666.6,C
A001251,2025-01-31,607.5,D
A001252,2025-01-31,644.9,C
A001253,2025-01-31,736.5,B
A001254,2025-01-31,645.4,C
A001255,2025-01-31,732.8,B
A001256,2025-01-31,686.2,B
A001257,2025-01-31,747.3,A
A001258,2025-01-31,660.2,C
A001259,2025-01-31,570.4,D
A001260,2025-01-31,695.8,B
A001261,2025-01-31,638.3,C
A001262,2025-01-31,675.4,C
A001263,2025-01-31,651.7,C
A001264,2025-01-31,663.6,C
A001265,2025-01-31,590.1,D
A001266,2025-01-31,721.6,B
A001267,2025-01-31,705.3,B
A001268,2025-01-31,785.2,A
A001269,2025-01-31,807.5,A
A001270,2025-01-31,648.7,C
A001271,2025-01-31,594.7,D
A001272,2025-01-31,752.0,A
A001273,2025-01-31,736.9,B
A001274,2025-01-31,802.1,A
A001275,2025-01-31,650.9,C
A001276,2025-01-31,716.9,B
A001277,2025-01-31,614.4,D
A001278,2025-01-31,738.5,B
A001279,2025-01-31,806.4,A
A001280,2025-01-31,725.7,B
A001281,2025-01-31,759.8,A
A001282,2025-01-31,655.0,C
A001283,2025-01-31,646.5,C
A001284,2025-01-31,631.6,C
A001285,2025-01-31,577.3,D
A001286,2025-01-31,656.6,C
A001287,2025-01-31,658.4,C
A001288,2025-01-31,720.1,B
A001289,2025-01-31,721.9,B
A001290,2025-01-31,665.0,C
A001291,2025-01-31,616.4,D
A001292,2025-01-31,667.7,C
A001293,2025-01-31,685.5,B
A001294,2025-01-31,817.1,A
A001295,2025-01-31,672.0,C
A001296,2025-01-31,693.8,B
A001297,2025-01-31,780.8,A
A001298,2025-01-31,719.6,B
A001299,2025-01-31,729.2,B
A001300,2025-01-31,752.9,A
A001301,2025-01-31,760.9,A
A001302,2025-01-31,536.2,E
A001303,2025-01-31,587.6,D
A001304,2025-01-31,511.6,E
A001305,2025-01-31,606.2,D
A001306,2025-01-31,713.1,B
A001307,2025-01-31,691.8,B
A001308,2025-01-31,706.1,B
A001309,2025-01-31,628.1,C
A001310,2025-01-31,657.3,C
A001311,2025-01-31,696.4,B
A001312,2025-01-31,665.6,C
A001313,2025-01-31,629.3,C
A001314,2025-01-31,639.0,C
A001315,2025-01-31,573.5,D
A001316,2025-01-31,541.8,E
A001317,2025-01-31,640.1,C
A001318,2025-01-31,625.7,C
A001319,2025-01-31,676.3,C
A001320,2025-01-31,721.7,B
A001321,2025-01-31,666.7,C
A001322,2025-01-31,608.8,D
A001323,2025-01-31,566.1,D
A001324,2025-01-31,626.1,C
A001325,2025-01-31,671.3,C
A001326,2025-01-31,623.7,C
A001327,2025-01-31,621.4,C
A001328,2025-01-31,633.0,C
A001329,2025-01-31,608.9,D
A001330,2025-01-31,641.5,C
A001331,2025-01-31,663.0,C
A001332,2025-01-31,586.6,D
A001333,2025-01-31,617.8,D
A001334,2025-01-31,649.7,C
A001335,2025-01-31,620.4,C
A001336,2025-01-31,701.2,B
A001337,2025-01-31,653.4,C
A001338,2025-01-31,608.8,D
A001339,2025-01-31,706.5,B
A001340,2025-01-31,729.9,B
A001341,2025-01-31,693.3,B
A001342,2025-01-31,734.0,B
A001343,2025-01-31,720.3,B
A001344,2025-01-31,631.7,C
A001345,2025-01-31,637.9,C
A001346,2025-01-31,646.4,C
A001347,2025-01-31,630.0,C
A001348,2025-01-31,747.6,A
A001349,2025-01-31,626.9,C
A001350,2025-01-31,702.0,B
A001351,2025-01-31,703.8,B
A001352,2025-01-31,709.7,B
A001353,2025-01-31,641.1,C
A001354,2025-01-31,653.5,C
A001355,2025-01-31,581.1,D
A001356,2025-01-31,611.4,D
A001357,2025-01-31,611.2,D
A001358,2025-01-31,556.4,E
A001359,2025-01-31,613.8,D
A001360,2025-01-31,624.2,C
A001361,2025-01-31,529.4,E
A001362,2025-01-31,550.4,E
A001363,2025-01-31,612.3,D
A001364,2025-01-31,640.4,C
A001365,2025-01-31,631.6,C
A001366,2025-01-31,582.5,D
A001367,2025-01-31,640.9,C
A001368,2025-01-31,672.0,C
A001369,2025-01-31,734.5,B
A001370,2025-01-31,735.7,B
A001371,2025-01-31,625.1,C
A001372,2025-01-31,625.9,C
A001373,2025-01-31,701.0,B
A001374,2025-01-31,664.6,C
A001375,2025-01-31,680.2,B
A001376,2025-01-31,639.9,C
A001377,2025-01-31,647.1,C
A001378,2025-01-31,660.4,C
A001379,2025-01-31,584.6,D
A001380,2025-01-31,665.8,C
A001381,2025-01-31,725.6,B
A001382,2025-01-31,655.1,C
A001383,2025-01-31,589.6,D
A001384,2025-01-31,640.4,C
A001385,2025-01-31,595.8,D
A001386,2025-01-31,649.7,C
A001387,2025-01-31,656.2,C
A001388,2025-01-31,685.4,B
A001389,2025-01-31,699.0,B
A001390,2025-01-31,541.6,E
A001391,2025-01-31,620.4,C
A001392,2025-01-31,607.8,D
A001393,2025-01-31,518.1,E
A001394,2025-01-31,718.8,B
A001395,2025-01-31,743.4,A
A001396,2025-01-31,649.4,C
A001397,2025-01-31,688.6,B
A001398,2025-01-31,717.0,B
A001399,2025-01-31,719.0,B
A001400,2025-01-31,636.5,C
A001401,2025-01-31,680.0,B
A001402,2025-01-31,661.6,C
A001403,2025-01-31,640.7,C
A001404,2025-01-31,736.6,B
A001405,2025-01-31,704.5,B
A001406,2025-01-31,712.5,B
A001407,2025-01-31,559.3,E
A001408,2025-01-31,686.5,B
A001409,2025-01-31,693.7,B
A001410,2025-01-31,754.6,A
A001411,2025-01-31,684.0,B
A001412,2025-01-31,586.3,D
A001413,2025-01-31,652.8,C
A001414,2025-01-31,632.4,C
A001415,2025-01-31,658.1,C
A001416,2025-01-31,646.3,C
A001417,2025-01-31,723.3,B
A001418,2025-01-31,649.6,C
A001419,2025-01-31,571.8,D
A001420,2025-01-31,564.2,D
A001421,2025-01-31,474.0,E
A001422,2025-01-31,592.9,D
A001423,2025-01-31,572.9,D
A001424,2025-01-31,666.6,C
A001425,2025-01-31,631.0,C
A001426,2025-01-31,693.6,B
A001427,2025-01-31,614.7,D
A001428,2025-01-31,654.9,C
A001429,2025-01-31,641.7,C
A001430,2025-01-31,552.2,E
A001431,2025-01-31,679.7,C
A001432,2025-01-31,711.9,B
A001433,2025-01-31,610.5,D
A001434,2025-01-31,555.3,E
A001435,2025-01-31,691.0,B
A001436,2025-01-31,697.7,B
A001437,2025-01-31,682.9,B
A001438,2025-01-31,687.0,B
A001439,2025-01-31,692.4,B
A001440,2025-01-31,820.8,A
A001441,2025-01-31,699.6,B
A001442,2025-01-31,666.1,C
A001443,2025-01-31,614.9,D
A001444,2025-01-31,747.7,A
A001445,2025-01-31,762.4,A
A001446,2025-01-31,739.9,B
A001447,2025-01-31,664.8,C
A001448,2025-01-31,655.8,C
A001449,2025-01-31,811.6,A
A001450,2025-01-31,732.0,B
A001451,2025-01-31,651.5,C
A001452,2025-01-31,627.6,C
A001453,2025-01-31,681.7,B
A001454,2025-01-31,686.3,B
A001455,2025-01-31,667.2,C
A001456,2025-01-31,694.3,B
A001457,2025-01-31,643.3,C
A001458,2025-01-31,606.3,D
A001459,2025-01-31,648.0,C
A001460,2025-01-31,639.9,C
A001461,2025-01-31,677.0,C
A001462,2025-01-31,544.3,E
A001463,2025-01-31,545.7,E
A001464,2025-01-31,779.8,A
A001465,2025-01-31,661.3,C
A001466,2025-01-31,614.7,D
A001467,2025-01-31,589.1,D
A001468,2025-01-31,517.4,E
A001469,2025-01-31,708.2,B
A001470,2025-01-31,607.0,D
A001471,2025-01-31,642.7,C
A001472,2025-01-31,578.1,D
A001473,2025-01-31,673.3,C
A001474,2025-01-31,653.8,C
A001475,2025-01-31,713.9,B
A001476,2025-01-31,598.4,D
A001477,2025-01-31,644.7,C
A001478,2025-01-31,562.3,D
A001479,2025-01-31,674.2,C
A001480,2025-01-31,690.5,B
A001481,2025-01-31,643.1,C
A001482,2025-01-31,708.8,B
A001483,2025-01-31,717.5,B
A001484,2025-01-31,680.7,B
A001485,2025-01-31,767.2,A
A001486,2025-01-31,694.3,B
A001487,2025-01-31,747.2,A
A001488,2025-01-31,701.6,B
A001489,2025-01-31,692.9,B
A001490,2025-01-31,716.6,B
A001491,2025-01-31,686.2,B
A001492,2025-01-31,705.3,B
A001493,2025-01-31,669.4,C
A001494,2025-01-31,625.9,C
A001495,2025-01-31,651.4,C
A001496,2025-01-31,699.7,B
A001497,2025-01-31,709.3,B
A001498,2025-01-31,639.8,C
A001499,2025-01-31,706.3,B
A001500,2025-01-31,510.4,E
A001501,2025-01-31,564.7,D
A001502,2025-01-31,759.3,A
A001503,2025-01-31,615.2,D
A001504,2025-01-31,682.7,B
A001505,2025-01-31,588.6,D
A001506,2025-01-31,671.3,C
A001507,2025-01-31,630.6,C
A001508,2025-01-31,713.6,B
A001509,2025-01-31,678.4,C
A001510,2025-01-31,703.4,B
A001511,2025-01-31,620.1,C
A001512,2025-01-31,737.9,B
A001513,2025-01-31,721.6,B
A001514,2025-01-31,679.2,C
A001515,2025-01-31,633.3,C
A001516,2025-01-31,646.9,C
A001517,2025-01-31,691.0,B
A001518,2025-01-31,701.6,B
A001519,2025-01-31,723.4,B
A001520,2025-01-31,729.9,B
A001521,2025-01-31,657.7,C
A001522,2025-01-31,562.1,D
A001523,2025-01-31,658.5,C
A001524,2025-01-31,673.0,C
A001525,2025-01-31,811.8,A
A001526,2025-01-31,736.7,B
A001527,2025-01-31,708.4,B
A001528,2025-01-31,802.0,A
A001529,2025-01-31,621.1,C
A001530,2025-01-31,576.4,D
A001531,2025-01-31,595.4,D
A001532,2025-01-31,638.0,C
A001533,2025-01-31,610.5,D
A001534,2025-01-31,741.5,A
A001535,2025-01-31,701.6,B
A001536,2025-01-31,700.4,B
A001537,2025-01-31,664.1,C
A001538,2025-01-31,668.5,C
A001539,2025-01-31,688.3,B
A001540,2025-01-31,698.9,B
A001541,2025-01-31,671.5,C
A001542,2025-01-31,707.0,B
A001543,2025-01-31,673.4,C
A001544,2025-01-31,676.0,C
A001545,2025-01-31,713.4,B
A001546,2025-01-31,666.2,C
A001547,2025-01-31,702.8,B
A001548,2025-01-31,720.4,B
A001549,2025-01-31,717.8,B
A001550,2025-01-31,641.7,C
A001551,2025-01-31,657.5,C
A001552,2025-01-31,747.8,A
A001553,2025-01-31,722.9,B
A001554,2025-01-31,609.6,D
A001555,2025-01-31,649.2,C
A001556,2025-01-31,681.9,B
A001557,2025-01-31,586.9,D
A001558,2025-01-31,715.5,B
A001559,2025-01-31,666.3,C
A001560,2025-01-31,689.5,B
A001561,2025-01-31,652.5,C
A001562,2025-01-31,718.2,B
A001563,2025-01-31,693.2,B
A001564,2025-01-31,727.8,B
A001565,2025-01-31,540.0,E
A001566,2025-01-31,530.4,E
A001567,2025-01-31,613.1,D
A001568,2025-01-31,585.2,D
A001569,2025-01-31,656.7,C
A001570,2025-01-31,637.9,C
A001571,2025-01-31,701.3,B
A001572,2025-01-31,535.6,E
A001573,2025-01-31,642.0,C
A001574,2025-01-31,679.7,C
A001575,2025-01-31,623.7,C
A001576,2025-01-31,673.1,C
A001577,2025-01-31,691.6,B
A001578,2025-01-31,602.1,D
A001579,2025-01-31,703.6,B
A001580,2025-01-31,620.9,C
A001581,2025-01-31,705.0,B
A001582,2025-01-31,678.4,C
A001583,2025-01-31,606.0,D
A001584,2025-01-31,563.3,D
A001585,2025-01-31,602.7,D
A001586,2025-01-31,675.1,C
A001587,2025-01-31,598.9,D
A001588,2025-01-31,553.9,E
A001589,2025-01-31,633.2,C
A001590,2025-01-31,618.3,D
A001591,2025-01-31,649.5,C
A001592,2025-01-31,664.5,C
A001593,2025-01-31,711.8,B
A001594,2025-01-31,745.8,A
A001595,2025-01-31,618.6,D
A001596,2025-01-31,655.3,C
A001597,2025-01-31,709.7,B
A001598,2025-01-31,734.8,B
A001599,2025-01-31,827.1,A
A001600,2025-01-31,781.5,A
A001601,2025-01-31,572.9,D
A001602,2025-01-31,721.7,B
A001603,2025-01-31,669.5,C
A001604,2025-01-31,640.2,C
A001605,2025-01-31,763.8,A
A001606,2025-01-31,716.8,B
A001607,2025-01-31,630.2,C
A001608,2025-01-31,644.0,C
A001609,2025-01-31,605.8,D
A001610,2025-01-31,769.0,A
A001611,2025-01-31,654.9,C
A001612,2025-01-31,682.2,B
A001613,2025-01-31,630.2,C
A001614,2025-01-31,604.9,D
A001615,2025-01-31,730.3,B
A001616,2025-01-31,559.0,E
A001617,2025-01-31,573.7,D
A001618,2025-01-31,602.6,D
A001619,2025-01-31,752.0,A
A001620,2025-01-31,707.9,B
A001621,2025-01-31,682.5,B
A001622,2025-01-31,687.0,B
A001623,2025-01-31,644.8,C
A001624,2025-01-31,745.2,A
A001625,2025-01-31,686.8,B
A001626,2025-01-31,748.2,A
A001627,2025-01-31,714.2,B
A001628,2025-01-31,674.5,C
A001629,2025-01-31,595.6,D
A001630,2025-01-31,753.3,A
A001631,2025-01-31,661.2,C
A001632,2025-01-31,657.6,C
A001633,2025-01-31,700.0,B
A001634,2025-01-31,679.9,C
A001635,2025-01-31,671.4,C
A001636,2025-01-31,644.0,C
A001637,2025-01-31,676.5,C
A001638,2025-01-31,677.2,C
A001639,2025-01-31,700.6,B
A001640,2025-01-31,600.8,D
A001641,2025-01-31,693.5,B
A001642,2025-01-31,651.1,C
