account_id,customer_record_id,open_date,credit_limit,current_balance,product_type,status
A000395,C000177,2023-07-25,9112.48,3955.7,Commercial Card,Open
A000396,C000177,2023-03-12,17714.08,2418.8,Commercial Card,Open
A000397,C000177,2023-06-04,17741.7,2956.98,Commercial Card,Open
A000398,C000178,2023-05-02,3851.54,1880.28,Commercial Card,Open
A000399,C000178,2023-02-21,9751.47,4007.45,Commercial Card,Open
A000400,C000179,2023-01-15,3391.78,1478.05,Commercial Card,Open
A000401,C000180,2023-09-28,18410.96,5234.44,Fleet Card,Open
A000402,C000180,2023-06-22,19494.62,2054.22,Revolving Credit,Open
A000403,C000180,2023-10-25,10440.08,4123.04,Commercial Card,Open
A000404,C000180,2025-02-27,7998.92,800.75,Fleet Card,Open
A000405,C000181,2024-04-12,8964.81,5390.35,Commercial Card,Open
A000406,C000181,2025-01-11,23104.48,5951.35,Revolving Credit,Open
A000407,C000181,2023-06-30,11620.84,7458.12,Fleet Card,Open
A000408,C000181,2024-10-26,8199.47,2084.6,Commercial Card,Open
A000409,C000182,2024-02-24,4703.5,4065.84,Commercial Card,Open
A000410,C000182,2023-03-19,3009.2,1107.25,Fleet Card,Open
A000411,C000182,2023-09-05,2500.0,1545.13,Revolving Credit,Open
A000412,C000184,2024-06-14,22948.76,16234.99,Fleet Card,Open
A000413,C000186,2023-03-25,3960.48,1012.46,Revolving Credit,Open
A000414,C000188,2024-10-05,42581.33,20512.1,Fleet Card,Open
A000415,C000188,2023-10-22,30208.53,7545.76,Fleet Card,Open
A000416,C000188,2024-02-18,53436.18,16073.34,Commercial Card,Open
A000417,C000189,2024-07-19,17536.52,11916.24,Revolving Credit,Open
A000418,C000189,2024-02-06,12787.96,5468.87,Revolving Credit,Open
A000419,C000190,2025-02-20,17886.54,,Commercial Card,Open
A000420,C000190,2023-02-24,15442.81,9447.22,Fleet Card,Open
A000421,C000191,2024-07-31,8188.63,716.38,Fleet Card,Open
A000422,C000191,2023-07-09,15429.79,6205.65,Revolving Credit,Open
A000423,C000191,2023-02-26,20429.47,13448.92,Commercial Card,Open
A000424,C000192,2023-01-11,44739.46,8796.15,Commercial Card,Open
A000425,C000192,2023-01-31,33957.39,15344.66,Commercial Card,Open
A000426,C000192,2024-02-04,27540.06,13122.9,Revolving Credit,Open
A000427,C000193,2024-08-04,16222.54,4389.21,Revolving Credit,Open
A000428,C000193,2023-03-28,28705.0,7442.19,Fleet Card,Open
A000429,C000194,2023-06-11,14650.68,7904.41,Fleet Card,Open
A000430,C000194,2023-11-22,13671.13,5490.24,Revolving Credit,Open
A000431,C000195,2025-03-12,13284.29,3715.63,Commercial Card,Open
A000432,C000195,2023-10-10,14636.08,11691.09,Revolving Credit,Open
A000433,C000196,2024-05-30,17251.47,11022.16,Fleet Card,Open
A000434,C000197,2023-04-08,26120.44,8466.82,Revolving Credit,Open
A000435,C000197,2023-12-09,35703.65,14481.14,Fleet Card,Open
A000436,C000197,2024-05-26,14063.82,7655.85,Fleet Card,Open
A000437,C000197,2023-04-26,39227.24,12214.93,Revolving Credit,Open
A000438,C000197,2025-03-12,13602.69,3555.15,Commercial Card,Closed
A000439,C000198,2024-02-23,5731.43,3151.44,Revolving Credit,Open
A000440,C000199,2024-06-20,6761.29,3460.38,Revolving Credit,Open
A000441,C000199,2024-07-14,17686.77,5206.71,Fleet Card,Open
A000442,C000200,2023-08-18,12993.5,2696.35,Fleet Card,Open
A000443,C000201,2024-05-03,47780.56,32532.57,Revolving Credit,Open
A000444,C000201,2023-02-04,28807.26,23651.14,Revolving Credit,Open
A000445,C000201,2024-04-09,8542.02,6064.23,Revolving Credit,Open
A000446,C000202,2023-11-13,17136.16,8271.56,Revolving Credit,Open
A000447,C000202,2025-03-07,5970.29,2872.19,Fleet Card,Open
A000448,C000203,2025-03-17,19127.0,10941.13,Commercial Card,Open
A000449,C000203,2024-11-24,19772.68,10267.06,Commercial Card,Open
A000450,C000206,2024-04-20,3885.75,2814.48,Revolving Credit,Open
A000451,C000206,2024-07-09,3238.27,2056.03,Fleet Card,Open
A000452,C000205,2024-09-16,3125.53,1860.87,Revolving Credit,Open
A000453,C000205,2024-10-17,3092.63,,Revolving Credit,Open
A000454,C000207,2023-04-05,20763.27,7951.68,Fleet Card,Open
A000455,C000208,2023-07-07,11105.28,4094.69,Revolving Credit,Open
A000456,C000210,2023-11-17,8118.59,2774.6,Fleet Card,Open
A000457,C000210,2023-12-19,11508.61,3846.08,Fleet Card,Open
A000458,C000211,2024-02-24,10934.96,7458.66,Revolving Credit,Open
A000459,C000211,2025-03-09,7233.81,3482.27,Revolving Credit,Open
A000460,C000211,2023-05-14,2830.11,1652.87,Revolving Credit,Open
A000461,C000212,2023-12-05,8905.05,2462.22,Fleet Card,Open
A000462,C000212,2025-02-17,9791.25,,Revolving Credit,Open
A000463,C000214,2024-03-20,4924.09,2900.28,Fleet Card,Open
A000464,C000214,2024-03-28,21377.17,7480.0,Commercial Card,Open
A000465,C000214,2025-02-17,8830.19,3610.11,Fleet Card,Open
A000466,C000214,2023-04-11,10451.39,3815.18,Fleet Card,Open
A000467,C000213,2024-03-11,13004.58,8407.02,Commercial Card,Open
A000468,C000215,2024-02-29,2764.62,1194.53,Commercial Card,Open
A000469,C000215,2023-06-25,10423.4,5753.43,Commercial Card,Open
A000470,C000215,2023-03-21,8487.7,3753.69,Fleet Card,Open
A000471,C000216,2023-10-22,27640.26,11708.56,Commercial Card,Open
A000472,C000216,2024-06-21,38045.97,,Revolving Credit,Open
A000473,C000217,2023-04-02,5007.3,2843.69,Commercial Card,Open
A000474,C000218,2024-11-26,4619.43,2831.73,Revolving Credit,Open
A000475,C000218,2023-04-04,3463.18,1993.71,Commercial Card,Open
A000476,C000219,2024-02-12,2532.76,818.97,Fleet Card,Open
A000477,C000219,2023-04-10,8077.85,2695.34,Commercial Card,Open
A000478,C000220,2023-04-05,15721.82,3888.37,Commercial Card,Open
A000479,C000221,2023-04-30,30902.06,18811.41,Fleet Card,Open
A000480,C000221,2025-03-11,22513.11,9958.17,Fleet Card,Open
A000481,C000221,2024-02-13,38741.86,21645.28,Fleet Card,Open
A000482,C000222,2024-08-12,2500.0,1921.7,Fleet Card,Open
A000483,C000222,2024-06-26,6149.78,3780.04,Fleet Card,Open
A000484,C000223,2024-02-20,17728.53,6860.43,Fleet Card,Open
A000485,C000223,2024-10-12,4344.37,1655.52,Revolving Credit,Open
A000486,C000224,2024-12-10,12929.18,4474.47,Revolving Credit,Open
A000487,C000224,2024-01-19,4575.47,1702.25,Revolving Credit,Closed
A000488,C000224,2023-11-23,8782.52,4215.56,Revolving Credit,Open
A000489,C000226,2023-04-24,7987.01,3811.78,Commercial Card,Open
A000490,C000227,2024-03-28,8053.15,3848.36,Fleet Card,Open
A000491,C000228,2023-01-19,12582.08,2674.6,Revolving Credit,Open
A000492,C000228,2024-01-19,3354.76,734.38,Revolving Credit,Open
A000493,C000228,2024-05-27,14875.73,6119.53,Revolving Credit,Open
A000494,C000228,2023-10-26,3122.07,1927.61,Fleet Card,Open
A000495,C000228,2024-05-16,9788.86,5733.39,Commercial Card,Open
A000496,C000229,2023-03-07,5202.94,1477.77,Revolving Credit,Open
A000497,C000229,2025-01-29,7364.29,,Fleet Card,Open
A000498,C000229,2023-02-18,3237.83,1459.62,Revolving Credit,Open
A000499,C000231,2024-03-02,12654.4,2588.86,Commercial Card,Open
A000500,C000230,2023-05-29,21373.36,8324.82,Revolving Credit,Open
A000501,C000233,2023-10-13,3248.93,1166.12,Fleet Card,Open
A000502,C000232,2023-01-30,3825.24,499.86,Fleet Card,Open
A000503,C000232,2023-10-17,2553.82,573.57,Revolving Credit,Open
A000504,C000234,2025-01-01,17716.63,9029.88,Fleet Card,Open
A000505,C000234,2024-05-19,24256.7,6857.44,Commercial Card,Open
A000506,C000235,2024-11-20,4780.22,568.08,Commercial Card,Open
A000507,C000236,2024-04-11,3066.11,1089.66,Fleet Card,Open
A000508,C000238,2023-09-11,14467.03,3862.88,Commercial Card,Open
A000509,C000237,2023-04-18,5940.96,2504.06,Fleet Card,Open
A000510,C000239,2023-06-12,5026.79,476.54,Fleet Card,Open
A000511,C000239,2023-05-10,5759.97,2589.65,Commercial Card,Open
A000512,C000241,2023-09-29,5647.6,3512.68,Revolving Credit,Open
A000513,C000242,2024-07-04,16061.95,8090.48,Fleet Card,Open
A000514,C000242,2023-02-27,6319.4,1750.61,Revolving Credit,Open
A000515,C000243,2025-03-13,6232.08,2167.74,Revolving Credit,Open
A000516,C000243,2024-03-17,2571.28,855.69,Commercial Card,Open
A000517,C000243,2023-02-23,5155.86,2065.92,Fleet Card,Open
A000518,C000245,2023-12-14,11178.1,5160.67,Fleet Card,Open
A000519,C000245,2025-01-19,8251.63,4271.59,Revolving Credit,Open
A000520,C000244,2023-02-28,5507.97,2229.69,Fleet Card,Closed
A000521,C000246,2024-02-05,3086.59,1182.01,Fleet Card,Open
A000522,C000246,2024-06-22,4266.1,3062.63,Revolving Credit,Open
A000523,C000248,2023-10-19,8742.97,4063.94,Commercial Card,Closed
A000524,C000248,2024-01-27,39118.18,13059.75,Revolving Credit,Open
A000525,C000248,2024-02-04,19577.92,8289.7,Commercial Card,Closed
A000526,C000249,2023-06-24,25356.97,11596.53,Fleet Card,Open
A000527,C000249,2024-08-20,9430.94,6856.07,Fleet Card,Open
A000528,C000250,2024-06-07,10444.22,8546.07,Commercial Card,Open
A000529,C000250,2023-08-21,2500.0,757.75,Revolving Credit,Open
A000530,C000250,2023-07-15,10575.45,6191.36,Commercial Card,Open
A000531,C000250,2024-12-13,7873.06,3500.32,Commercial Card,Open
A000532,C000250,2023-06-19,10000.75,2550.77,Commercial Card,Open
A000533,C000252,2025-01-28,12246.98,7567.78,Fleet Card,Open
A000534,C000253,2024-04-07,3115.47,1182.94,Commercial Card,Open
A000535,C000254,2024-01-14,15052.42,1976.38,Revolving Credit,Open
A000536,C000254,2024-01-23,9765.71,6080.48,Commercial Card,Open
A000537,C000254,2023-03-14,8387.79,3182.86,Fleet Card,Open
A000538,C000254,2023-11-27,4559.28,2745.73,Revolving Credit,Open
A000539,C000255,2023-09-21,2565.43,1340.24,Commercial Card,Open
A000540,C000255,2024-08-20,4415.84,1639.33,Commercial Card,Open
A000541,C000256,2024-11-18,13081.9,7139.42,Commercial Card,Open
A000542,C000256,2024-12-22,14639.77,7275.4,Commercial Card,Open
A000543,C000256,2024-12-12,6796.77,1906.34,Revolving Credit,Open
A000544,C000257,2024-05-25,8088.66,3207.18,Fleet Card,Open
A000545,C000258,2023-01-27,8323.7,3417.64,Fleet Card,Open
A000546,C000258,2023-05-26,9335.61,4108.72,Commercial Card,Open
A000547,C000258,2024-08-26,14585.41,6190.95,Commercial Card,Open
A000548,C000259,2023-02-04,21676.14,12405.38,Revolving Credit,Open
A000549,C000260,2023-06-07,6248.62,2685.12,Commercial Card,Open
A000550,C000260,2024-07-12,17559.45,8474.58,Commercial Card,Open
A000551,C000260,2024-03-12,5319.31,1636.17,Revolving Credit,Open
A000552,C000260,2024-10-21,8412.18,2468.33,Commercial Card,Open
A000553,C000261,2023-12-12,12507.19,9220.75,Commercial Card,Open
A000554,C000261,2024-12-09,23090.41,9951.32,Fleet Card,Open
A000555,C000261,2024-08-18,19830.2,4946.06,Fleet Card,Open
A000556,C000262,2024-07-20,64293.13,16224.47,Commercial Card,Open
A000557,C000262,2023-03-21,41866.92,27565.78,Commercial Card,Open
A000558,C000262,2023-04-14,89197.6,35609.3,Revolving Credit,Open
A000559,C000263,2024-06-04,6853.68,2967.15,Commercial Card,Open
A000560,C000264,2023-10-18,3157.73,2054.27,Fleet Card,Open
A000561,C000264,2023-10-12,8248.25,3615.19,Revolving Credit,Closed
A000562,C000264,2023-02-28,9342.14,3355.39,Revolving Credit,Open
A000563,C000264,2023-06-21,15023.63,11605.29,Commercial Card,Closed
A000564,C000264,2024-03-03,5551.6,2689.42,Fleet Card,Open
A000565,C000265,2024-10-29,15039.99,8876.73,Commercial Card,Open
A000566,C000265,2024-02-05,11323.46,8283.78,Revolving Credit,Open
A000567,C000266,2024-02-27,20028.69,8034.31,Revolving Credit,Open
A000568,C000267,2025-01-26,18070.64,5325.55,Commercial Card,Open
A000569,C000266,2024-04-21,31974.53,12622.27,Commercial Card,Open
A000570,C000268,2023-09-25,14581.68,1319.13,Commercial Card,Open
A000571,C000268,2023-07-19,11229.89,4320.42,Fleet Card,Closed
A000572,C000269,2023-02-12,11280.91,,Commercial Card,Open
A000573,C000272,2024-05-21,52629.61,35057.88,Fleet Card,Open
A000574,C000272,2024-03-28,37711.91,21880.95,Commercial Card,Open
A000575,C000272,2025-01-13,48238.38,29263.82,Fleet Card,Open
A000576,C000273,2024-01-28,28744.61,14989.41,Revolving Credit,Open
A000577,C000274,2023-03-23,11630.36,4987.93,Fleet Card,Open
A000578,C000274,2025-02-08,7547.62,3692.61,Commercial Card,Open
A000579,C000276,2024-06-22,6846.46,1653.36,Revolving Credit,Open
A000580,C000275,2024-01-31,11272.84,1699.11,Commercial Card,Open
A000581,C000276,2024-01-20,17185.99,7146.04,Revolving Credit,Open
A000582,C000278,2025-02-18,21231.47,6963.47,Revolving Credit,Open
A000583,C000277,2024-07-28,12133.23,6125.07,Revolving Credit,Open
A000584,C000278,2023-05-24,16070.66,8588.1,Revolving Credit,Open
A000585,C000278,2024-08-08,21093.65,13819.24,Fleet Card,Open
A000586,C000279,2023-07-09,8060.6,2289.65,Commercial Card,Open
A000587,C000279,2025-01-12,5982.98,2957.9,Commercial Card,Open
A000588,C000279,2025-01-18,12220.49,5942.31,Revolving Credit,Open
A000589,C000280,2024-08-31,18133.33,2465.8,Revolving Credit,Open
A000590,C000280,2024-05-13,5763.18,4100.08,Revolving Credit,Open
A000591,C000280,2024-01-12,20805.39,10679.45,Revolving Credit,Open
A000592,C000281,2024-04-05,7210.78,3124.33,Fleet Card,Open
A000593,C000284,2024-09-21,5197.8,1989.09,Commercial Card,Open
A000594,C000284,2023-12-12,9247.05,4028.44,Revolving Credit,Open
A000595,C000282,2024-04-17,11310.12,5569.56,Commercial Card,Open
A000596,C000283,2024-11-29,4458.59,1924.54,Commercial Card,Open
A000597,C000283,2024-11-08,18165.33,7041.01,Revolving Credit,Open
A000598,C000285,2025-01-18,7888.02,2093.02,Revolving Credit,Open
A000599,C000286,2023-01-27,2500.0,1243.25,Fleet Card,Open
A000600,C000286,2023-04-13,3133.78,1457.09,Commercial Card,Open
A000601,C000287,2023-10-10,21975.73,5255.47,Revolving Credit,Open
A000602,C000287,2023-12-05,14904.64,9950.37,Commercial Card,Open
A000603,C000288,2024-06-01,7358.5,2320.55,Commercial Card,Open
A000604,C000288,2023-02-17,3762.47,2587.18,Fleet Card,Open
A000605,C000288,2025-01-09,5230.52,1437.43,Revolving Credit,Open
A000606,C000289,2023-04-03,17689.17,2183.39,Commercial Card,Open
A000607,C000289,2023-03-27,10031.56,2347.08,Fleet Card,Open
A000608,C000290,2025-01-19,24807.15,3820.9,Revolving Credit,Open
A000609,C000291,2023-06-18,6527.54,2571.39,Revolving Credit,Open
A000610,C000291,2024-08-11,6859.34,1284.79,Fleet Card,Open
A000611,C000291,2023-05-05,4937.11,2796.6,Revolving Credit,Open
A000612,C000291,2023-03-26,7095.22,1636.37,Commercial Card,Open
A000613,C000292,2023-09-13,2500.0,1860.6,Fleet Card,Open
A000614,C000292,2023-07-01,3316.38,2086.47,Commercial Card,Closed
A000615,C000293,2023-05-01,19781.35,3903.02,Commercial Card,Open
A000616,C000293,2024-03-27,26227.44,11598.79,Fleet Card,Open
A000617,C000294,2023-01-16,14049.62,6417.25,Revolving Credit,Open
A000618,C000294,2023-05-30,28316.19,7769.48,Revolving Credit,Open
A000619,C000295,2023-12-16,6549.7,2347.46,Revolving Credit,Open
A000620,C000295,2023-04-29,2911.74,1906.3,Commercial Card,Open
A000621,C000295,2025-02-04,8964.8,2656.24,Fleet Card,Open
A000622,C000297,2025-03-13,26223.77,9715.12,Commercial Card,Open
A000623,C000297,2024-03-12,11019.0,2525.25,Revolving Credit,Open
A000624,C000297,2024-08-30,15498.63,6037.09,Revolving Credit,Open
A000625,C000299,2025-02-23,4169.08,1784.32,Revolving Credit,Open
A000626,C000298,2024-02-12,6903.74,4870.31,Fleet Card,Open
A000627,C000300,2025-01-01,5957.82,2907.17,Commercial Card,Open
A000628,C000301,2023-06-13,9193.77,4325.76,Fleet Card,Open
A000629,C000302,2024-02-24,6181.67,4002.68,Commercial Card,Open
A000630,C000302,2024-04-23,11059.09,6440.64,Commercial Card,Open
A000631,C000302,2025-02-22,7403.75,1236.11,Commercial Card,Open
A000632,C000303,2024-11-28,9205.58,2910.02,Commercial Card,Open
A000633,C000304,2024-03-29,2500.0,1508.2,Fleet Card,Open
A000634,C000305,2024-04-06,17578.3,3550.02,Fleet Card,Open
A000635,C000305,2023-05-14,9817.71,3791.01,Revolving Credit,Open
A000636,C000307,2025-02-15,32679.64,22739.71,Commercial Card,Open
A000637,C000306,2024-03-21,47194.4,28650.08,Commercial Card,Open
A000638,C000307,2023-03-11,44357.27,31897.35,Commercial Card,Open
A000639,C000308,2023-08-03,40822.59,23685.89,Fleet Card,Open
A000640,C000309,2023-04-24,10519.16,5489.05,Fleet Card,Open
A000641,C000310,2023-06-30,83845.92,40115.2,Fleet Card,Open
A000642,C000310,2024-08-01,72111.17,53409.89,Fleet Card,Open
A000643,C000311,2024-10-07,21399.5,6757.5,Revolving Credit,Open
A000644,C000311,2024-09-27,11813.35,5513.05,Revolving Credit,Open
A000645,C000311,2023-01-11,18976.0,5450.22,Fleet Card,Open
A000646,C000311,2024-07-05,12930.34,5582.81,Commercial Card,Open
A000647,C000312,2025-02-05,18718.08,6699.39,Revolving Credit,Open
A000648,C000312,2023-11-16,18380.91,10409.13,Commercial Card,Open
A000649,C000312,2023-06-27,19515.69,7522.76,Revolving Credit,Open
A000650,C000313,2024-09-23,6178.01,3627.86,Revolving Credit,Open
A000651,C000314,2025-03-11,6283.2,2124.84,Fleet Card,Open
A000652,C000313,2024-11-06,5204.3,2881.32,Fleet Card,Open
A000653,C000315,2025-01-13,12036.76,4252.41,Revolving Credit,Open
A000654,C000315,2024-02-07,25355.77,10629.59,Commercial Card,Open
A000655,C000315,2024-08-05,12197.34,6369.19,Revolving Credit,Open
A000656,C000315,2023-12-23,5918.26,2274.26,Commercial Card,Open
A000657,C000316,2024-12-20,11807.37,5102.2,Revolving Credit,Open
A000658,C000316,2023-03-08,27793.77,13601.88,Revolving Credit,Open
A000659,C000316,2023-05-24,11478.4,4546.04,Commercial Card,Open
A000660,C000316,2024-03-13,45286.02,19609.63,Fleet Card,Open
A000661,C000317,2024-06-03,13055.59,7316.91,Revolving Credit,Open
A000662,C000317,2024-10-18,9201.15,1557.73,Commercial Card,Open
A000663,C000317,2023-04-22,10032.95,4723.42,Commercial Card,Open
A000664,C000318,2024-04-01,6677.35,2688.3,Commercial Card,Open
A000665,C000318,2024-01-09,2500.0,966.81,Commercial Card,Open
A000666,C000319,2023-03-08,19828.05,13353.78,Fleet Card,Open
A000667,C000319,2024-11-23,35352.3,17952.27,Commercial Card,Open
A000668,C000320,2024-04-16,23350.87,16205.77,Commercial Card,Open
A000669,C000320,2024-06-27,17698.61,8602.08,Revolving Credit,Open
A000670,C000320,2024-08-13,34079.22,23896.72,Commercial Card,Open
A000671,C000321,2024-12-02,29908.82,7488.27,Revolving Credit,Open
A000672,C000321,2024-03-09,30378.63,13054.4,Revolving Credit,Open
A000673,C000321,2024-06-05,59314.65,9230.73,Commercial Card,Open
A000674,C000321,2024-10-03,14217.73,2742.69,Commercial Card,Open
A000675,C000322,2024-07-31,7026.93,2673.71,Fleet Card,Open
A000676,C000322,2024-05-19,2780.88,876.86,Revolving Credit,Open
A000677,C000322,2023-08-11,4416.81,2297.39,Fleet Card,Open
A000678,C000322,2023-03-04,5642.56,,Revolving Credit,Open
A000679,C000322,2024-04-30,2635.44,1148.14,Commercial Card,Open
A000680,C000323,2023-05-11,7257.15,1552.47,Commercial Card,Open
A000681,C000323,2023-08-04,4335.14,2148.11,Revolving Credit,Open
A000682,C000324,2024-09-18,8315.64,2021.09,Fleet Card,Open
A000683,C000324,2023-09-30,3203.96,1731.23,Fleet Card,Open
A000684,C000326,2024-06-29,4939.27,2547.69,Commercial Card,Open
A000685,C000327,2024-09-13,31989.22,18477.2,Revolving Credit,Open
A000686,C000327,2023-07-16,16276.63,9207.56,Revolving Credit,Open
A000687,C000328,2024-11-21,19720.75,3899.05,Revolving Credit,Open
A000688,C000331,2024-02-26,30692.99,17053.85,Commercial Card,Open
A000689,C000332,2024-11-16,3080.9,1771.18,Commercial Card,Open
A000690,C000332,2023-11-20,5429.05,811.21,Revolving Credit,Open
A000691,C000332,2024-02-01,4904.71,1206.29,Revolving Credit,Open
A000692,C000333,2024-06-16,24245.35,9400.26,Fleet Card,Open
A000693,C000333,2023-07-19,10316.69,6210.33,Revolving Credit,Open
A000694,C000333,2024-01-04,11329.09,6858.27,Commercial Card,Open
A000695,C000334,2023-04-07,5787.44,1577.06,Commercial Card,Open
A000696,C000334,2024-08-10,2972.26,968.1,Commercial Card,Open
A000697,C000334,2023-03-26,7339.45,3364.34,Commercial Card,Open
A000698,C000335,2023-10-23,20547.54,7201.49,Revolving Credit,Open
A000699,C000335,2024-07-14,18665.83,8299.01,Revolving Credit,Open
A000700,C000335,2024-02-02,27693.18,13854.59,Commercial Card,Open
A000701,C000336,2025-02-05,5955.16,3588.59,Commercial Card,Open
A000702,C000336,2023-06-10,13509.9,2591.07,Fleet Card,Open
A000703,C000336,2024-08-10,20906.97,12778.97,Commercial Card,Open
A000704,C000337,2024-01-01,18105.43,8552.49,Commercial Card,Open
A000705,C000338,2024-08-05,9700.83,5893.99,Fleet Card,Open
A000706,C000338,2023-11-10,6447.1,2704.45,Commercial Card,Open
A000707,C000338,2024-06-22,11624.27,4211.1,Commercial Card,Open
A000708,C000339,2023-07-02,28428.45,10042.48,Revolving Credit,Open
A000709,C000339,2023-06-13,9289.39,3149.33,Commercial Card,Open
A000710,C000339,2023-06-04,16103.63,6277.11,Commercial Card,Open
A000711,C000339,2023-04-03,6789.08,2786.92,Revolving Credit,Open
