transaction_id,account_id,transaction_timestamp,amount,merchant_id,merchant_category,country
T000000379,A000016,2025-01-31 09:46:00,48.52,M00560,Lodging,US
T000000380,A000016,2025-03-29 06:10:00,196.93,M01187,Retail,US
T000000381,A000016,2025-01-25 15:54:00,132.92,M00504,Lodging,US
T000000382,A000016,2025-08-08 13:57:00,210.61,M00534,Retail,MX
T000000383,A000016,2025-04-11 05:58:00,100.39,M00813,Office,US
T000000384,A000016,2025-01-28 05:12:00,140.07,M00374,Retail,US
T000000385,A000016,2025-10-29 03:52:00,103.14,M00271,Retail,US
T000000386,A000016,2025-09-07 04:42:00,109.52,M00651,Tolls,US
T000000387,A000016,2025-11-11 17:36:00,44.27,M00256,Office,US
T000000388,A000016,2025-12-26 10:08:00,70.77,M01029,Retail,US
T000000389,A000016,2025-11-19 17:43:00,46.34,M00635,Lodging,US
T000000390,A000016,2025-07-04 22:51:00,27.04,M00183,Lodging,US
T000000391,A000016,2025-05-09 05:52:00,127.83,M00892,Retail,CA
T000000392,A000016,2025-08-23 15:06:00,161.62,M00317,Maintenance,US
T000000393,A000016,2025-10-24 08:32:00,78.95,M00691,Tolls,US
T000000394,A000016,2025-09-17 05:59:00,341.73,M00308,Office,US
T000000395,A000016,2025-06-05 20:25:00,101.19,M00539,Lodging,CA
T000000396,A000016,2025-11-30 20:48:00,60.2,M00902,Parts,US
T000000397,A000016,2025-11-17 11:11:00,64.5,M01079,Tolls,US
T000000398,A000016,2025-10-25 09:23:00,75.35,M00086,Fuel,US
T000000399,A000016,2025-04-17 18:03:00,192.3,M00605,Maintenance,MX
T000000400,A000016,2025-10-02 20:16:00,143.83,M00586,Tolls,US
T000000401,A000016,2025-04-14 07:01:00,45.7,M01147,Other,US
T000000402,A000016,2025-11-06 17:06:00,94.32,M00544,Parts,MX
T000000403,A000016,2025-03-06 08:23:00,123.82,M00203,Lodging,CA
T000000404,A000016,2025-08-15 02:08:00,139.79,M00483,Fuel,US
T000000405,A000016,2025-05-02 00:53:00,334.98,M01114,Retail,US
T000000406,A000016,2025-09-24 21:58:00,198.12,M00393,Other,US
T000000407,A000016,2025-08-04 06:08:00,220.63,M00447,Office,US
T000000408,A000016,2025-03-10 11:15:00,34.29,M00579,Other,MX
T000000409,A000016,2025-08-06 07:18:00,41.45,M00574,Retail,US
T000000410,A000016,2025-02-12 18:04:00,1265.81,M00906,Restaurant,CA
T000000411,A000017,2025-02-21 04:11:00,49.12,M00718,,US
T000000412,A000017,2025-10-24 14:38:00,68.16,M00311,Maintenance,US
T000000413,A000017,2025-03-03 04:26:00,100.39,M01092,Retail,US
T000000414,A000017,2025-10-13 16:41:00,60.0,M00797,Other,US
T000000415,A000017,2025-06-25 07:14:00,113.99,M01107,Restaurant,MX
T000000416,A000017,2025-12-05 03:59:00,129.21,M01004,Retail,US
T000000417,A000017,2025-08-12 13:59:00,262.33,M00145,Tolls,US
T000000418,A000017,2025-08-22 03:30:00,174.31,M00014,Parts,US
T000000419,A000017,2025-05-04 23:57:00,1040.49,M01103,Restaurant,US
T000000420,A000017,2025-11-23 02:34:00,105.27,M00864,Tolls,US
T000000421,A000017,2025-01-11 01:45:00,43.51,M00632,Restaurant,US
T000000422,A000017,2025-01-07 05:11:00,82.65,M01063,Fuel,US
T000000423,A000017,2025-09-04 02:13:00,54.64,M00119,Parts,US
T000000424,A000017,2025-08-25 03:59:00,267.06,M01140,Other,US
T000000425,A000017,2025-08-23 07:36:00,155.53,M00102,Lodging,CA
T000000426,A000017,2025-04-23 05:07:00,57.1,M00638,Lodging,MX
T000000427,A000017,2025-04-20 01:54:00,84.28,M00732,Retail,US
T000000428,A000017,2025-12-09 21:39:00,4000.04,M00255,Lodging,US
T000000429,A000017,2025-06-27 12:26:00,221.52,M00053,Office,US
T000000430,A000017,2025-06-11 05:07:00,88.01,M01019,Office,MX
T000000431,A000017,2025-06-23 22:03:00,39.57,M00146,Maintenance,US
T000000432,A000017,2025-05-07 12:42:00,90.81,M00955,Lodging,US
T000000433,A000017,2025-04-13 21:09:00,209.43,M01083,Fuel,US
T000000434,A000017,2025-10-30 01:25:00,57.33,M01055,Fuel,US
T000000435,A000017,2025-07-23 13:00:00,127.67,M00533,Office,US
T000000436,A000017,2025-02-23 19:52:00,178.97,M00579,Tolls,US
T000000437,A000017,2025-09-28 05:25:00,153.0,M00721,Fuel,US
T000000438,A000017,2025-10-26 23:40:00,215.17,M00067,Maintenance,US
T000000439,A000017,2025-01-02 08:15:00,200.55,M00211,Office,US
T000000440,A000017,2025-04-05 01:26:00,232.91,M00798,Fuel,MX
T000000441,A000017,2025-10-20 09:26:00,299.8,M00246,Maintenance,US
T000000442,A000017,2025-09-14 10:15:00,318.07,M00593,Maintenance,US
T000000443,A000018,2025-10-14 14:16:00,77.15,M01175,,US
T000000444,A000018,2025-08-12 05:06:00,139.01,M01153,Retail,US
T000000445,A000018,2025-04-09 05:09:00,36.87,M00231,Other,US
T000000446,A000018,2025-07-25 14:44:00,399.57,M00307,Retail,US
T000000447,A000018,2025-01-14 14:17:00,97.59,M00128,Lodging,US
T000000448,A000018,2025-07-22 05:42:00,119.46,M00673,Other,US
T000000449,A000018,2025-10-21 00:12:00,181.54,M00048,Other,US
T000000450,A000018,2025-08-26 13:38:00,78.15,M00725,Lodging,US
T000000451,A000018,2025-09-20 11:30:00,39.34,M00958,Retail,US
T000000452,A000018,2025-08-13 22:41:00,58.94,M01036,Parts,US
T000000453,A000018,2025-12-29 20:57:00,50.95,M00893,Maintenance,US
T000000454,A000018,2025-03-28 07:13:00,233.7,M00074,Lodging,US
T000000455,A000018,2025-05-29 05:52:00,880.96,M01182,Maintenance,US
T000000456,A000018,2025-08-06 08:41:00,189.89,M00728,Lodging,US
T000000457,A000018,2025-01-30 17:33:00,60.28,M00828,Parts,CA
T000000458,A000018,2025-02-16 19:39:00,104.42,M01103,Other,US
T000000459,A000018,2025-12-31 07:54:00,483.37,M00670,Other,US
T000000460,A000018,2025-02-27 07:10:00,89.76,M00527,Parts,US
T000000461,A000018,2025-07-30 01:56:00,139.46,M00494,Retail,US
T000000462,A000018,2025-07-15 23:20:00,42.68,M00109,Fuel,US
T000000463,A000018,2025-03-08 01:09:00,100.05,M00771,,US
T000000464,A000018,2025-06-07 16:14:00,419.45,M00668,Maintenance,MX
T000000465,A000018,2025-04-13 14:33:00,21.54,M01047,Other,US
T000000466,A000018,2025-01-22 08:07:00,58.75,M00127,Restaurant,US
T000000467,A000018,2025-03-09 22:39:00,173.37,M00539,Tolls,MX
T000000468,A000018,2025-05-09 01:05:00,166.24,M00506,Other,CA
T000000469,A000018,2025-11-06 18:43:00,-46.68,M00498,Retail,CA
T000000470,A000018,2025-06-08 18:17:00,153.27,M00416,Office,US
T000000471,A000018,2025-04-12 04:23:00,150.37,M00409,Maintenance,US
T000000472,A000018,2025-06-06 04:55:00,404.89,M01057,Other,US
T000000473,A000019,2025-11-14 18:58:00,136.56,M00613,Retail,MX
T000000474,A000019,2025-02-24 08:45:00,348.49,M00531,Tolls,CA
T000000475,A000019,2025-02-23 07:24:00,517.75,M00848,Parts,US
T000000476,A000019,2025-03-07 21:19:00,268.32,M00745,Retail,US
T000000477,A000019,2025-12-11 22:21:00,65.83,M00162,Office,MX
T000000478,A000019,2025-02-10 16:11:00,60.65,M00880,Retail,MX
T000000479,A000019,2025-06-08 08:26:00,107.25,M01139,Other,US
T000000480,A000019,2025-11-23 01:14:00,101.9,M00351,Maintenance,US
T000000481,A000019,2025-01-24 06:20:00,118.36,M00918,Office,MX
T000000482,A000019,2025-01-21 15:16:00,149.47,M00697,Other,US
T000000483,A000019,2025-08-14 15:26:00,307.38,M00703,Maintenance,CA
T000000484,A000019,2025-09-06 04:31:00,49.82,M01123,Parts,MX
T000000485,A000019,2025-05-02 19:02:00,86.38,M00713,Fuel,US
T000000486,A000019,2025-07-29 01:16:00,98.93,M00103,Parts,US
T000000487,A000019,2025-04-04 11:45:00,258.61,M00093,Tolls,US
T000000488,A000019,2025-12-02 12:59:00,42.29,M00574,Restaurant,US
T000000489,A000019,2025-08-05 09:20:00,250.89,M00955,Restaurant,US
T000000490,A000019,2025-08-13 23:35:00,46.99,M00764,Fuel,US
T000000491,A000019,2025-10-16 10:23:00,183.47,M00430,Restaurant,US
T000000492,A000019,2025-09-01 05:09:00,68.14,M00405,Tolls,US
T000000493,A000020,2025-07-08 22:39:00,75.58,M00243,Other,US
T000000494,A000020,2025-08-13 10:33:00,164.77,M00104,Restaurant,MX
T000000495,A000020,2025-06-17 03:25:00,221.08,M01121,Maintenance,US
T000000496,A000020,2025-11-30 04:30:00,102.15,M00908,Lodging,CA
T000000497,A000020,2025-11-30 07:17:00,108.51,M00646,Maintenance,CA
T000000498,A000020,2025-05-30 19:34:00,56.59,M00298,Fuel,US
T000000499,A000020,2025-10-09 10:44:00,23.93,M00539,Other,CA
T000000500,A000020,2025-07-24 08:37:00,144.47,M00810,Tolls,US
T000000501,A000020,2025-09-23 22:35:00,86.18,M00181,Restaurant,US
T000000502,A000020,2025-06-29 20:26:00,176.38,M01102,Other,CA
T000000503,A000020,2025-11-08 02:01:00,76.31,M00389,Fuel,US
T000000504,A000020,2025-12-08 22:44:00,68.83,M00821,Restaurant,US
T000000505,A000020,2025-05-30 05:17:00,189.6,M01142,Tolls,MX
T000000506,A000020,2025-10-15 10:53:00,213.31,M01149,Other,US
T000000507,A000020,2025-08-05 02:50:00,55.79,M00652,Parts,US
T000000508,A000020,2025-08-05 03:15:00,90.8,M01092,Office,US
T000000509,A000020,2025-10-03 21:03:00,66.17,M00927,Tolls,US
T000000510,A000020,2025-08-15 15:27:00,269.32,M00407,Restaurant,US
T000000511,A000020,2025-10-19 22:47:00,89.76,M00331,Other,US
T000000512,A000020,2025-06-24 12:03:00,249.0,M00329,Retail,US
T000000513,A000020,2025-10-18 17:00:00,64.5,M00455,Tolls,US
T000000514,A000021,2025-10-31 18:46:00,67.39,M00942,Tolls,US
T000000515,A000021,2025-11-30 10:18:00,57.22,M00087,Retail,US
T000000516,A000021,2025-05-05 00:27:00,215.9,M00834,Parts,US
T000000517,A000021,2025-01-09 05:47:00,124.31,M00089,Parts,US
T000000518,A000021,2025-07-01 08:55:00,22.82,M00743,Other,US
T000000519,A000021,2025-11-01 08:07:00,40.15,M00598,Tolls,US
T000000520,A000021,2025-09-14 15:38:00,46.96,M00558,Fuel,US
T000000521,A000021,2025-09-19 22:53:00,42.73,M00734,Parts,US
T000000522,A000021,2025-01-06 19:15:00,134.7,M00356,Office,US
T000000523,A000021,2025-11-27 18:19:00,214.14,M01147,Restaurant,US
T000000524,A000021,2025-11-22 22:03:00,-113.47,M00731,Fuel,US
T000000525,A000021,2025-08-27 15:58:00,60.42,M00524,Maintenance,US
T000000526,A000021,2025-02-28 20:13:00,83.62,M00279,Maintenance,US
T000000527,A000021,2025-02-21 04:05:00,126.74,M00108,,US
T000000528,A000021,2025-03-16 18:42:00,73.04,M00463,Retail,US
T000000529,A000021,2025-03-27 00:06:00,575.36,M00515,Other,US
T000000530,A000021,2025-10-27 14:16:00,87.45,M00314,Other,CA
T000000531,A000021,2025-07-16 23:58:00,32.38,M00571,Fuel,MX
T000000532,A000021,2025-04-25 21:28:00,49.02,M00278,Maintenance,CA
T000000533,A000021,2025-12-05 20:23:00,84.3,M01080,Tolls,US
T000000534,A000021,2025-03-04 12:47:00,178.97,M00542,Maintenance,US
T000000535,A000021,2025-07-03 07:33:00,66.08,M01116,Lodging,CA
T000000536,A000021,2025-06-01 07:31:00,56.37,M00511,Parts,CA
T000000537,A000021,2025-02-27 20:43:00,27.67,M00550,Restaurant,US
T000000538,A000021,2025-05-16 10:00:00,72.49,M01027,Tolls,MX
T000000539,A000021,2025-12-25 21:59:00,58.28,M00999,Maintenance,US
T000000540,A000021,2025-09-03 16:56:00,14.52,M00332,Maintenance,US
T000000541,A000021,2025-08-26 10:34:00,121.02,M00036,Retail,MX
T000000542,A000021,2025-07-17 13:52:00,167.26,M00500,Lodging,US
T000000543,A000022,2025-10-02 12:26:00,121.59,M00264,Tolls,MX
T000000544,A000022,2025-03-31 19:32:00,69.65,M00084,Fuel,CA
T000000545,A000022,2025-10-08 02:14:00,256.09,M00049,Office,CA
T000000546,A000022,2025-12-02 12:21:00,68.7,M00669,Fuel,US
T000000547,A000022,2025-11-19 08:59:00,61.94,M00765,Maintenance,US
T000000548,A000022,2025-07-09 09:24:00,246.21,M00505,Retail,US
T000000549,A000022,2025-05-06 15:38:00,176.51,M00585,Office,US
T000000550,A000022,2025-06-17 09:03:00,30.37,M01190,Fuel,US
T000000551,A000022,2025-07-27 18:16:00,120.87,M01077,Office,CA
T000000552,A000022,2025-09-02 02:31:00,344.7,M00836,Maintenance,US
T000000553,A000022,2025-01-14 20:02:00,25.47,M01030,Maintenance,MX
T000000554,A000022,2025-07-30 22:02:00,64.71,M01158,Office,US
T000000555,A000022,2025-12-06 07:19:00,209.91,M00011,Lodging,US
T000000556,A000022,2025-10-27 00:41:00,54.28,M01150,Tolls,MX
T000000557,A000022,2025-02-09 18:30:00,299.58,M00245,Tolls,CA
T000000558,A000022,2025-10-21 06:02:00,139.17,M00387,Office,US
T000000559,A000022,2025-07-11 22:36:00,66.7,M00478,Maintenance,US
T000000560,A000022,2025-05-07 10:55:00,19.91,M00118,Tolls,US
T000000561,A000022,2025-02-22 06:44:00,189.53,M00747,Retail,MX
T000000562,A000022,2025-10-06 22:31:00,271.41,M01082,Office,US
T000000563,A000022,2025-11-24 11:57:00,147.95,M00367,Other,US
T000000564,A000022,2025-06-26 19:33:00,409.53,M00992,Restaurant,US
T000000565,A000022,2025-08-06 14:19:00,187.48,M00920,Fuel,US
T000000566,A000022,2025-01-24 18:37:00,103.28,M00450,Fuel,US
T000000567,A000022,2025-05-22 17:59:00,42.37,M00002,Retail,US
T000000568,A000022,2025-09-15 19:35:00,125.59,M00469,Other,US
T000000569,A000022,2025-04-10 12:15:00,33.04,M00755,Retail,US
T000000570,A000022,2025-06-05 00:10:00,59.93,M00431,Maintenance,US
T000000571,A000022,2025-11-01 20:13:00,113.27,M00942,Parts,US
T000000572,A000022,2025-08-15 15:35:00,250.07,M00102,Maintenance,US
T000000573,A000022,2025-01-23 21:10:00,227.61,M00353,Maintenance,US
T000000574,A000023,2025-04-13 00:40:00,144.13,M00667,Lodging,US
T000000575,A000023,2025-10-31 07:18:00,-63.55,M00226,Maintenance,US
T000000576,A000023,2025-09-13 08:04:00,43.17,M00887,Maintenance,US
T000000577,A000023,2025-02-04 18:05:00,176.93,M00657,Restaurant,CA
T000000578,A000023,2025-10-03 10:56:00,668.93,M00145,Other,US
T000000579,A000023,2025-10-07 12:11:00,71.99,M00780,Maintenance,MX
T000000580,A000023,2025-11-09 10:16:00,31.76,M00283,Retail,US
T000000581,A000023,2025-01-21 05:34:00,477.28,M00666,Restaurant,US
T000000582,A000023,2025-11-07 02:33:00,903.52,M00311,Fuel,US
T000000583,A000023,2025-06-05 03:07:00,116.59,M00864,Office,US
T000000584,A000023,2025-02-05 07:01:00,193.15,M00192,Parts,MX
T000000585,A000023,2025-01-10 03:31:00,235.08,M00146,Lodging,US
T000000586,A000023,2025-07-11 14:17:00,127.36,M00855,Parts,US
T000000587,A000023,2025-11-04 22:12:00,88.11,M00125,Maintenance,MX
T000000588,A000023,2025-01-31 19:04:00,148.64,M00437,Tolls,US
T000000589,A000023,2025-04-12 21:18:00,42.98,M00186,Office,US
T000000590,A000023,2025-02-02 06:29:00,191.6,M00926,Restaurant,CA
T000000591,A000023,2025-04-24 07:21:00,382.69,M00758,Tolls,US
T000000592,A000023,2025-08-31 22:26:00,17.64,M01139,Retail,US
T000000593,A000023,2025-06-14 02:42:00,388.68,M00351,Fuel,US
T000000594,A000023,2025-03-13 16:09:00,63.66,M00379,Tolls,MX
T000000595,A000023,2025-09-01 06:34:00,138.76,M00431,Parts,CA
T000000596,A000023,2025-09-16 23:31:00,17.19,M00894,Parts,CA
T000000597,A000023,2025-05-26 12:13:00,137.02,M00973,Lodging,US
T000000598,A000024,2025-10-28 05:26:00,251.02,M00430,Office,US
T000000599,A000024,2025-08-09 13:45:00,113.2,M00128,Maintenance,US
T000000600,A000024,2025-01-12 21:10:00,53.02,M01006,Other,US
T000000601,A000024,2025-02-16 10:20:00,166.82,M00162,Office,CA
T000000602,A000024,2025-01-15 21:17:00,197.97,M00836,Restaurant,US
T000000603,A000024,2025-10-09 06:44:00,168.28,M00336,Restaurant,MX
T000000604,A000024,2025-07-08 18:36:00,31.45,M01174,Lodging,MX
T000000605,A000024,2025-08-20 07:05:00,107.82,M00900,Fuel,CA
T000000606,A000024,2025-09-03 09:21:00,86.69,M01005,Office,US
T000000607,A000024,2025-02-04 10:03:00,51.73,M00925,Office,US
T000000608,A000024,2025-08-06 17:32:00,222.99,M00685,Other,US
T000000609,A000024,2025-10-06 00:59:00,104.07,M01057,Maintenance,US
T000000610,A000024,2025-01-23 09:09:00,179.07,M01058,Office,US
T000000611,A000024,2025-05-01 11:50:00,195.64,M00095,Retail,US
T000000612,A000024,2025-07-14 20:56:00,116.36,M00345,Maintenance,US
T000000613,A000024,2025-08-19 13:21:00,29.55,M00794,Fuel,US
T000000614,A000024,2025-11-21 12:14:00,85.65,M01125,Retail,US
T000000615,A000024,2025-06-07 18:59:00,371.69,M01019,Retail,US
T000000616,A000024,2025-08-13 14:58:00,81.82,M00392,Restaurant,US
T000000617,A000024,2025-01-14 13:19:00,95.65,M00655,Retail,US
T000000618,A000024,2025-02-04 02:11:00,69.24,M00155,Fuel,MX
T000000619,A000024,2025-12-10 09:22:00,98.49,M00260,Restaurant,US
T000000620,A000024,2025-04-03 02:10:00,241.95,M00171,Fuel,US
T000000621,A000024,2025-09-13 20:33:00,67.73,M00344,Tolls,MX
T000000622,A000024,2025-04-27 17:26:00,272.2,M00083,Fuel,US
T000000623,A000024,2025-01-15 14:53:00,164.32,M00789,Fuel,US
T000000624,A000024,2025-07-30 18:20:00,678.98,M01068,Parts,CA
T000000625,A000024,2025-09-30 15:03:00,202.94,M01053,Office,US
T000000626,A000024,2025-03-08 09:57:00,145.28,M00936,Other,US
T000000627,A000024,2025-02-24 02:04:00,80.12,M00160,Other,US
T000000628,A000025,2025-08-06 19:35:00,136.98,M00087,Other,US
T000000629,A000025,2025-07-22 18:54:00,138.55,M00995,Office,US
T000000630,A000025,2025-07-13 03:51:00,117.08,M00438,Retail,US
T000000631,A000025,2025-10-23 01:36:00,617.7,M01154,Fuel,US
T000000632,A000025,2025-08-11 11:44:00,28.88,M00433,Retail,MX
T000000633,A000025,2025-02-11 11:41:00,119.17,M00075,Other,US
T000000634,A000025,2025-08-24 10:00:00,208.41,M01146,Maintenance,US
T000000635,A000025,2025-11-08 20:52:00,186.23,M00816,Fuel,US
T000000636,A000025,2025-05-01 23:13:00,243.65,M00634,Other,US
T000000637,A000025,2025-10-10 10:29:00,594.88,M00534,Parts,US
T000000638,A000025,2025-10-27 05:40:00,415.75,M00272,Retail,US
T000000639,A000025,2025-03-12 12:54:00,148.3,M00013,Office,US
T000000640,A000025,2025-09-02 23:51:00,42.3,M00628,Retail,US
T000000641,A000025,2025-02-10 01:01:00,292.25,M01099,Other,US
T000000642,A000025,2025-04-01 02:16:00,113.75,M00515,Lodging,US
T000000643,A000025,2025-05-11 23:18:00,101.23,M00277,Lodging,US
T000000644,A000025,2025-03-18 11:09:00,63.19,M00399,,US
T000000645,A000025,2025-10-29 17:31:00,90.26,M00369,Restaurant,CA
T000000646,A000025,2025-02-12 23:02:00,279.47,M00297,Tolls,US
T000000647,A000025,2025-04-15 12:27:00,66.18,M00704,Restaurant,US
T000000648,A000025,2025-09-05 16:50:00,754.07,M00236,Restaurant,MX
T000000649,A000025,2025-06-13 21:06:00,248.3,M00121,Parts,US
T000000650,A000025,2025-11-30 23:26:00,69.07,M00114,,US
T000000651,A000025,2025-03-04 09:36:00,343.66,M00677,Other,US
T000000652,A000026,2025-09-29 02:26:00,50.73,M00041,Parts,US
T000000653,A000026,2025-11-03 15:26:00,742.69,M00493,Parts,US
T000000654,A000026,2025-06-14 15:51:00,372.32,M00770,Lodging,CA
T000000655,A000026,2025-07-02 23:18:00,129.8,M01021,Lodging,US
T000000656,A000026,2025-12-11 23:21:00,415.98,M00472,Office,US
T000000657,A000026,2025-03-20 12:18:00,159.33,M00027,Tolls,US
T000000658,A000026,2025-03-16 12:49:00,320.73,M00558,Tolls,US
T000000659,A000026,2025-09-29 23:56:00,26.97,M00730,Retail,US
T000000660,A000026,2025-12-03 11:54:00,277.72,M00398,Retail,US
T000000661,A000026,2025-09-07 22:40:00,384.07,M01184,Parts,US
T000000662,A000026,2025-10-29 18:30:00,126.49,M00854,Other,US
T000000663,A000026,2025-01-16 17:26:00,152.98,M00418,Restaurant,US
T000000664,A000026,2025-06-09 23:04:00,50.28,M01071,Restaurant,US
T000000665,A000026,2025-12-02 09:11:00,71.03,M00109,Fuel,US
T000000666,A000026,2025-09-02 05:10:00,165.47,M00323,Parts,US
T000000667,A000026,2025-07-10 03:00:00,63.01,M00504,Maintenance,US
T000000668,A000026,2025-05-06 17:18:00,623.33,M00299,Retail,US
T000000669,A000026,2025-05-05 10:44:00,60.59,M00200,Retail,US
T000000670,A000026,2025-12-13 05:45:00,48.08,M00203,Other,US
T000000671,A000026,2025-02-18 19:36:00,56.83,M00881,Retail,CA
T000000672,A000026,2025-04-16 12:54:00,269.86,M00766,Other,CA
T000000673,A000026,2025-05-21 01:39:00,313.83,M00951,Tolls,US
T000000674,A000026,2025-09-10 22:54:00,32.7,M00628,Parts,US
T000000675,A000026,2025-10-23 07:45:00,36.17,M00229,Fuel,MX
T000000676,A000026,2025-05-28 07:14:00,162.1,M01158,Retail,US
T000000677,A000026,2025-09-11 14:54:00,226.64,M00995,Tolls,MX
T000000678,A000026,2025-07-23 23:15:00,111.76,M00847,Office,US
T000000679,A000026,2025-08-23 17:19:00,45.64,M01062,Lodging,US
T000000680,A000026,2025-03-27 14:59:00,36.46,M00486,Fuel,US
T000000681,A000026,2025-04-27 00:13:00,56.53,M00433,Fuel,MX
T000000682,A000026,2025-11-28 02:11:00,355.88,M01104,Restaurant,US
T000000683,A000026,2025-12-20 07:00:00,283.05,M00196,Office,US
T000000684,A000026,2025-09-15 20:51:00,108.6,M00056,Lodging,US
T000000685,A000026,2025-01-30 03:28:00,546.66,M00775,Restaurant,CA
T000000686,A000026,2025-01-18 21:22:00,118.56,M00511,Restaurant,US
T000000687,A000026,2025-09-28 14:41:00,103.72,M00810,Office,MX
T000000688,A000027,2025-01-06 07:41:00,519.16,M00817,Fuel,US
T000000689,A000027,2025-07-12 18:21:00,162.05,M00634,Other,US
T000000690,A000027,2025-01-06 15:29:00,133.57,M00898,Fuel,MX
T000000691,A000027,2025-09-10 13:36:00,262.2,M00388,Tolls,MX
T000000692,A000027,2025-10-08 20:23:00,79.99,M00474,Office,CA
T000000693,A000027,2025-11-20 22:32:00,44.07,M00440,Office,CA
T000000694,A000027,2025-08-01 22:55:00,82.47,M00284,Tolls,MX
T000000695,A000027,2025-06-01 03:53:00,61.35,M00113,Other,US
T000000696,A000027,2025-08-27 19:01:00,91.97,M01015,Retail,US
T000000697,A000027,2025-03-10 06:54:00,76.57,M01083,Retail,CA
T000000698,A000027,2025-07-02 03:16:00,44.22,M00277,Other,US
T000000699,A000027,2025-04-23 10:56:00,53.42,M00806,Fuel,US
T000000700,A000027,2025-10-13 07:53:00,177.3,M00229,Fuel,US
T000000701,A000027,2025-10-10 01:45:00,52.81,M00936,Maintenance,US
T000000702,A000027,2025-04-14 23:27:00,38.6,M00007,Fuel,US
T000000703,A000027,2025-12-27 18:10:00,86.69,M01023,Lodging,MX
T000000704,A000027,2025-05-17 08:01:00,73.06,M00427,Maintenance,US
T000000705,A000027,2025-04-29 07:28:00,30.45,M00496,Maintenance,US
T000000706,A000027,2025-07-27 11:48:00,203.93,M00420,Retail,US
T000000707,A000027,2025-05-03 14:48:00,86.18,M00385,Parts,US
T000000708,A000027,2025-05-27 12:18:00,112.77,M00459,Retail,MX
T000000709,A000027,2025-11-17 22:44:00,457.82,M01054,Parts,US
T000000710,A000027,2025-05-13 17:34:00,149.45,M00073,Fuel,US
T000000711,A000027,2025-02-09 05:45:00,250.96,M00829,Parts,MX
T000000712,A000027,2025-08-05 19:30:00,35.25,M00050,Parts,MX
T000000713,A000027,2025-01-04 03:21:00,125.67,M00241,Fuel,US
T000000714,A000027,2025-09-07 03:04:00,271.79,M00967,Tolls,US
T000000715,A000027,2025-01-21 13:11:00,162.1,M00462,Maintenance,MX
